statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.360052135260884,0.001762241475217986,0.35755926664451093,0.3601196410767697,0.36328514456630107,16
post_intervention_mean_magnetization,0.3589398471252908,0.0025117834970589514,0.355680394713296,0.3585090881202546,0.3639274484239589,16
