experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,N,T,has_truth,field_mode,latent_rank
hybrid_us_county_intervention_uscounty_graph_base,hybrid_us_county_intervention_uscounty_graph_base,hybrid_us_county_intervention_uscounty_graph_base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_base,fixed_artifact,fixed_artifact,3014,120,True,random_low_rank,0
hybrid_us_county_intervention_uscounty_graph_low_rank,hybrid_us_county_intervention_uscounty_graph_low_rank,hybrid_us_county_intervention_uscounty_graph_low_rank,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_low_rank,fixed_artifact,fixed_artifact,3014,120,True,random_low_rank,3
hybrid_us_county_intervention_uscounty_graph_confounding_weak,hybrid_us_county_intervention_uscounty_graph_confounding_weak,hybrid_us_county_intervention_uscounty_graph_confounding_weak,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding_weak,fixed_artifact,fixed_artifact,3014,120,True,confounded_low_rank,3
hybrid_us_county_intervention_uscounty_graph_confounding_moderate,hybrid_us_county_intervention_uscounty_graph_confounding_moderate,hybrid_us_county_intervention_uscounty_graph_confounding_moderate,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding_moderate,fixed_artifact,fixed_artifact,3014,120,True,confounded_low_rank,3
hybrid_us_county_intervention_uscounty_graph_confounding_strong,hybrid_us_county_intervention_uscounty_graph_confounding_strong,hybrid_us_county_intervention_uscounty_graph_confounding_strong,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding_strong,fixed_artifact,fixed_artifact,3014,120,True,confounded_low_rank,3
