experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,N,T,has_truth,field_mode,latent_rank
confounding_small_1,confounding_small_1,confounding_small_1,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\SyntheticDirectEval\confounding_small_1,generated,generated,200,20,True,confounded_low_rank,2
