experiment_name,descriptor,variant_name,variant_slug,optimizer_mode,field_mode,latent_rank,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,ranking_mode,rank_in_experiment,is_best,total_recovery_rmse,final_loss,field_rmse,interaction_fro_error,optimizer_status,beta_estimate,xi_estimate,eta_estimate,estimated_field_max_abs_entry,estimated_field_rank,estimated_field_frobenius_norm,estimated_field_nuclear_norm,estimated_singular_value_count,estimated_u_frobenius_norm,estimated_v_frobenius_norm,estimated_sv_1,estimated_sv_2,estimated_sv_3,estimated_sv_4,estimated_sv_5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_8_uv_5_e4_beta_mask,alternating_rank_8_uv_5_e4_beta_mask,alternating_latent_rank,,8,0.0,0.0,0.0005,{},final_loss_only,1,True,,0.38249988171728017,,,CONVERGED: alternating objective tolerance reached,-0.0006167442180745786,0.9372249081995232,-0.03230793192583642,63.04304725626414,8,1579.051390913061,4181.445022113803,8,2.8284271247461903,2.8284271247461903,904.1588452374062,719.1192806252535,548.018621291622,514.062599666901,468.8225236602622
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_8_uv_1_e3_beta_mask,alternating_rank_8_uv_1_e3_beta_mask,alternating_latent_rank,,8,0.0,0.0,0.001,{},final_loss_only,2,False,,0.3845518256627821,,,CONVERGED: alternating objective tolerance reached,-0.004261948213097937,0.9475435764891882,-0.03290544966153598,42.68344442557133,8,1210.5812867296574,3215.815948553683,8,2.8284271247461903,2.8284271247461903,693.2947070706056,558.3843492565491,419.63365727615246,378.7883070495524,357.5764019774944
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_8_uv_5_e3_beta_mask,alternating_rank_8_uv_5_e3_beta_mask,alternating_latent_rank,,8,0.0,0.0,0.005,{},final_loss_only,3,False,,0.3906341829628571,,,CONVERGED: alternating objective tolerance reached,-0.02648986669901237,0.9841903379170235,-0.051932274000260535,16.72225816040042,8,686.6510072753185,1760.7923287746419,8,2.8284271247461903,2.8284271247461903,448.3008532069278,314.24441443058447,208.47067950739682,190.07341214910883,187.01913565911943
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_8_uv_1_e2_beta_mask,alternating_rank_8_uv_1_e2_beta_mask,alternating_latent_rank,,8,0.0,0.0,0.01,{},final_loss_only,4,False,,0.39332657726910975,,,CONVERGED: alternating objective tolerance reached,-0.0327698105565017,1.0406217279614596,-0.04014342817245816,7.550311670907577,8,578.652793312682,1473.8954518928522,8,2.8284271247461903,2.8284271247461903,380.7305528181705,274.48732057489883,165.88976615497836,153.38544476300075,151.8334329368462
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_8_uv_5_e2_beta_mask,alternating_rank_8_uv_5_e2_beta_mask,alternating_latent_rank,,8,0.0,0.0,0.05,{},final_loss_only,5,False,,0.4058770687796126,,,CONVERGED: alternating objective tolerance reached,-0.030912881016558202,1.285978438029528,0.04066645903621093,3.4128663329007507,8,365.71741112598477,916.9497639004492,8,2.8284271247461903,2.8284271247461903,248.5193309428344,174.8959513292762,100.07082435041171,91.08242356499764,87.43170752690158
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_8_uv_1_e1_beta_mask,alternating_rank_8_uv_1_e1_beta_mask,alternating_latent_rank,,8,0.0,0.0,0.1,{},final_loss_only,6,False,,0.4161653460690344,,,CONVERGED: alternating objective tolerance reached,-0.022961936110092892,1.4039242804953898,0.11016668178764588,2.704973667073255,8,281.8520854713105,697.1854823507574,8,2.8284271247461903,2.8284271247461903,201.62722619349574,124.87525460638001,73.27223946435923,67.74452377988342,63.25960825365508
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_5_uv_5_e4_beta_mask,alternating_rank_5_uv_5_e4_beta_mask,alternating_latent_rank,,5,0.0,0.0,0.0005,{},final_loss_only,7,False,,0.41854440220791694,,,CONVERGED: alternating objective tolerance reached,-0.02256875838375395,1.0895140904777578,0.02796926226337068,80.56801500712061,5,1011.6393476599222,2030.194766396237,5,2.23606797749979,2.23606797749979,690.3477576348024,597.1169974055803,307.8464315073382,239.28378238150785,195.59979746700398
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_5_uv_1_e3_beta_mask,alternating_rank_5_uv_1_e3_beta_mask,alternating_latent_rank,,5,0.0,0.0,0.001,{},final_loss_only,8,False,,0.4191845598242567,,,CONVERGED: alternating objective tolerance reached,-0.024048584794918282,1.085523128122128,0.02811018671271773,55.15241213760606,5,801.590170061843,1653.789962200706,5,2.23606797749979,2.23606797749979,531.9804614948526,458.78400960281647,252.14131299627064,228.60106389623286,182.28311421052896
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,alternating_latent_rank,,5,0.0,0.0,0.005,{},final_loss_only,9,False,,0.421462319436853,,,CONVERGED: alternating objective tolerance reached,-0.026223225099560432,1.088396009539332,0.027150931481831782,9.46573709734918,5,512.4527091918467,1067.2841536306576,5,2.23606797749979,2.23606797749979,358.83852292869096,255.41399073420615,161.36804447804397,149.88856443670525,141.77503105300764
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_5_uv_1_e2_beta_mask,alternating_rank_5_uv_1_e2_beta_mask,alternating_latent_rank,,5,0.0,0.0,0.01,{},final_loss_only,10,False,,0.4226776589163748,,,CONVERGED: alternating objective tolerance reached,-0.028099845746537882,1.1231425170716582,0.03577235372193176,6.37655440648557,5,452.111592699871,938.5930997592201,5,2.23606797749979,2.23606797749979,316.08858858363834,230.7127295057964,138.3200093400365,128.75308682220071,124.71868550754473
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_5_uv_5_e2_beta_mask,alternating_rank_5_uv_5_e2_beta_mask,alternating_latent_rank,,5,0.0,0.0,0.05,{},final_loss_only,11,False,,0.4303209202573157,,,CONVERGED: alternating objective tolerance reached,-0.02647461349532242,1.3036771883016502,0.0806090536724118,2.6901072659724425,5,308.1973896811965,627.4476130741696,5,2.23606797749979,2.23606797749979,225.0993431627893,153.77631359740792,89.43756220183248,81.54290744104185,77.59148667109581
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_5_uv_1_e1_beta_mask,alternating_rank_5_uv_1_e1_beta_mask,alternating_latent_rank,,5,0.0,0.0,0.1,{},final_loss_only,12,False,,0.43753723361579366,,,CONVERGED: alternating objective tolerance reached,-0.021251357158105447,1.4007977471965876,0.11327071667620175,1.8810395381227092,5,245.98185675746322,488.83722713660325,5,2.23606797749979,2.23606797749979,189.8934186845539,114.00593921296542,66.75690229939977,61.36586698705335,56.81509995262901
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_8_uv_5_e1_beta_mask,alternating_rank_8_uv_5_e1_beta_mask,alternating_latent_rank,,8,0.0,0.0,0.5,{},final_loss_only,13,False,,0.4499463852305494,,,CONVERGED: alternating objective tolerance reached,-0.0075548684188942875,1.49247456342083,0.2020927850730698,1.1482721823903514,8,148.495684946142,312.39810989262764,8,2.8284271247461903,2.8284271247461903,129.67889513209633,45.778246548954804,25.19509798311597,24.06055521945359,23.06878097233505
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_5_uv_5_e1_beta_mask,alternating_rank_5_uv_5_e1_beta_mask,alternating_latent_rank,,5,0.0,0.0,0.5,{},final_loss_only,14,False,,0.46424474251534187,,,CONVERGED: alternating objective tolerance reached,-0.006295247076268253,1.4956972445517418,0.20159263327971483,1.009192746571137,5,131.98681483688134,215.41873743088337,5,2.23606797749979,2.23606797749979,122.32283250093768,37.975925118298534,19.67583948272604,18.03097950721577,17.413160821704306
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_8_uv_1_beta_mask,alternating_rank_8_uv_1_beta_mask,alternating_latent_rank,,8,0.0,0.0,1.0,{},final_loss_only,15,False,,0.46686980483473955,,,CONVERGED: alternating objective tolerance reached,-0.005055747317569515,1.4982079800010517,0.21447713067595647,0.9287117839653333,8,116.45937989659585,194.7186660908496,8,2.8284271247461903,2.8284271247461903,110.92429534189462,26.380333343415387,12.505222493038229,9.955615413118624,9.460355486257974
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_8_uv_1p5_beta_mask,alternating_rank_8_uv_1p5_beta_mask,alternating_latent_rank,,8,0.0,0.0,1.5,{},final_loss_only,16,False,,0.4756856354697635,,,CONVERGED: alternating objective tolerance reached,-0.004235198504960832,1.5014975421829897,0.21828521646075796,0.8576725464149839,8,105.01907275728905,142.06309702686886,8,2.8284271247461903,2.8284271247461903,103.01222112139901,18.16511606340442,6.640691709630068,3.856183392911783,3.4917393963729215
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_5_uv_1_beta_mask,alternating_rank_5_uv_1_beta_mask,alternating_latent_rank,,5,0.0,0.0,1.0,{},final_loss_only,17,False,,0.47716830827662327,,,CONVERGED: alternating objective tolerance reached,-0.004189079733593848,1.502047000271838,0.21832782180637586,0.8526790654007187,5,104.54683804689634,133.706770816682,5,2.23606797749979,2.23606797749979,102.70861729715865,17.803805972691002,6.383194623606579,3.5854315726341377,3.2257213505909887
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,alternating_rank_5_uv_1p5_beta_mask,alternating_rank_5_uv_1p5_beta_mask,alternating_latent_rank,,5,0.0,0.0,1.5,{},final_loss_only,18,False,,0.48349467118872363,,,CONVERGED: alternating objective tolerance reached,-0.003309743876958197,1.505080317258081,0.22512180131720433,0.7697092951333441,3,92.48706641360104,99.38176935057447,3,1.7320508075688772,1.7320508075688772,92.20846643870864,7.173295673212786,7.238652179821848e-06,,
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_06_07,base_beta_mask,base_beta_mask,no_external_field,,0,0.0,0.0,0.0,{},final_loss_only,19,False,,0.5116538701375962,,,Optimization terminated successfully.,-0.005959924908839045,1.4365844036092552,0.28350018904214086,0.0,0,0.0,0.0,0,0.0,0.0,,,,,
