statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.15916000000000002,0.004552801335441732,-0.166826,-0.15884,-0.15263,8
post_intervention_mean_magnetization,,,,,,0
