statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.3166265093608065,0.0019577420894248713,0.31393112329677636,0.31628171042428266,0.31946383073003215,16
post_intervention_mean_magnetization,,,,,,0
