time_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,-0.8912574651625746,0.008085876900181506,-0.906934306569343,-0.8885202388852024,-0.8781519575315196,16
1,-0.8843314532183146,0.007965323759695189,-0.8944923689449237,-0.8861977438619775,-0.871599203715992,16
2,-0.8759953550099536,0.006053939953909311,-0.8852853351028533,-0.8752488387524884,-0.8648805573988056,16
3,-0.8491207697412076,0.006643471726330315,-0.8574153948241539,-0.8513603185136032,-0.8348540145985401,16
4,-0.7377239548772396,0.011836636339982238,-0.7633543463835435,-0.7349037823490379,-0.7231254147312541,16
5,-0.642460185799602,0.015636578325722586,-0.6673855341738554,-0.6433311214333113,-0.6156270736562708,16
6,-0.6018994691439947,0.008666097103594764,-0.6153782349037823,-0.6028533510285334,-0.585185799601858,16
7,-0.5856834771068348,0.017251025568958387,-0.6084107498341075,-0.5892501658925016,-0.5537491705374917,16
8,-0.5893331121433312,0.010388831658169256,-0.60957199734572,-0.5895819508958196,-0.5738221632382217,16
9,-0.5744857332448573,0.010089483211370256,-0.5932315859323158,-0.5723291307232914,-0.5608825481088254,16
10,-0.5917800265428003,0.014220807536164504,-0.6230922362309224,-0.5885865958858659,-0.5721632382216324,16
11,-0.5977106834771069,0.008851573704017318,-0.6144658261446583,-0.5968812209688122,-0.5848540145985401,16
12,-0.6026459854014599,0.01122252351750628,-0.6221798274717982,-0.6018579960185799,-0.5822826808228269,16
13,-0.6406768414067684,0.010470958087630726,-0.6542800265428003,-0.641672196416722,-0.6157929661579297,16
14,-0.6556486396814863,0.009643103669372243,-0.6734406104844061,-0.6536164565361646,-0.6439117451891174,16
15,-0.6824817518248175,0.014247452258516183,-0.7062043795620438,-0.6821499668214996,-0.6572660915726609,16
16,-0.679329794293298,0.011446582614465815,-0.6964996682149966,-0.679163901791639,-0.656021897810219,16
17,-0.6997760451227605,0.013244350232748186,-0.7165726609157267,-0.7030524220305242,-0.6723623092236231,16
18,-0.6214333112143331,0.014821174415522274,-0.6435799601857997,-0.6227604512276046,-0.5964664897146649,16
19,-0.6026874585268746,0.008968940936239723,-0.6192767086927671,-0.6011944260119443,-0.5889183808891838,16
20,-0.5113221632382215,0.011774789286998025,-0.5366622428666225,-0.5092899800928998,-0.4988387524883875,16
21,-0.37159920371599203,0.01372403309883639,-0.3919210351692104,-0.37425348374253486,-0.3510285335102853,16
22,-0.41224286662242865,0.010639129890394134,-0.4276708692767087,-0.41340411413404116,-0.3917551426675514,16
23,-0.4124087591240876,0.015412832978549344,-0.4432647644326476,-0.41406768414067685,-0.3939946914399469,16
24,-0.387815195753152,0.010293275479190074,-0.40253815527538156,-0.387193098871931,-0.3696914399469144,16
25,-0.3835019907100199,0.01383481551129844,-0.40502654280026545,-0.38420703384207033,-0.35948905109489054,16
26,-0.41307232913072334,0.015475200902480217,-0.4411081619110816,-0.4117451891174519,-0.3822992700729927,16
27,-0.4450066357000663,0.013110493957042559,-0.4649966821499668,-0.4485733244857332,-0.42028865295288653,16
28,-0.42725613802256135,0.017540533659837498,-0.4559555408095554,-0.4289980092899801,-0.400464499004645,16
29,-0.40324319840743195,0.012543752294456246,-0.4166390179163902,-0.4074319840743198,-0.37699071001990714,16
30,-0.397063702720637,0.013258692904536056,-0.4207863304578633,-0.39482415394824155,-0.3735899137358991,16
31,-0.39312375580623754,0.012990492490197798,-0.41381884538818847,-0.3931652289316523,-0.37516589250165894,16
32,-0.3643828798938288,0.010322393478086708,-0.3812209688122097,-0.36363636363636365,-0.34663238221632386,16
33,-0.2707780358327804,0.010124795298037566,-0.28774054412740546,-0.2714001327140013,-0.2537325812873258,16
34,-0.2545620437956204,0.016345042273756716,-0.29321499668214995,-0.2528201725282017,-0.23432315859323158,16
35,-0.14142335766423358,0.016413929247551907,-0.162657597876576,-0.14565361645653616,-0.11363636363636363,16
36,-0.07054578633045785,0.014379576493354437,-0.09231917717319177,-0.06801592568015927,-0.047694094226940945,16
37,0.0789648307896483,0.011526843242229735,0.05822826808228268,0.07996018579960185,0.09605175846051758,16
38,0.040809555408095555,0.009140661787628342,0.024303251493032516,0.039150630391506305,0.056818181818181816,16
39,0.29520570670205704,0.015430455171065591,0.27048772395487725,0.2989382879893829,0.32473457199734573,16
40,0.33356834771068344,0.01898685701784301,0.29321499668214995,0.33808891838088917,0.36247511612475114,16
41,0.3411579296615793,0.013643334586855863,0.31984074319840744,0.3417385534173855,0.3669542136695421,16
42,0.23320338420703385,0.011647895430749908,0.216821499668215,0.2355673523556735,0.255557398805574,16
43,0.2813122096881221,0.018776611155590452,0.2453550099535501,0.2780358327803583,0.3090577305905773,16
44,0.37794459190444596,0.01136810065898112,0.36247511612475114,0.37823490378234903,0.39930325149303253,16
45,0.3699402786994028,0.014626789943700811,0.34455872594558723,0.373921698739217,0.3905109489051095,16
46,0.3339830789648308,0.014202411093212547,0.3126244193762442,0.3327803583278036,0.36015262110152624,16
47,0.3179329794293298,0.017860814476944625,0.2916390179163902,0.3161911081619111,0.35028201725282015,16
48,0.28782349037823485,0.01023302621983486,0.27363968148639684,0.2859986728599867,0.30275381552753816,16
49,0.2052919708029197,0.016245399623349022,0.18654611811546118,0.20072992700729927,0.24087591240875914,16
50,-0.04715494359654944,0.014040169059874185,-0.06718646317186464,-0.046449900464499004,-0.01940942269409423,16
51,-0.017833443928334438,0.01644742795174693,-0.04562043795620438,-0.014598540145985403,0.005557398805573988,16
52,-0.09920371599203716,0.014847147203227901,-0.12516589250165894,-0.09854014598540145,-0.07689117451891174,16
53,-0.21993198407431985,0.013108591503812727,-0.24726277372262775,-0.21897810218978103,-0.20214001327140013,16
54,-0.3617700729927007,0.014456879546391427,-0.38636363636363635,-0.3560053085600531,-0.3402455209024552,16
55,-0.42480922362309226,0.016584635638893196,-0.45894160583941607,-0.4223623092236231,-0.3998838752488388,16
56,-0.49601857996018583,0.01244304352528147,-0.5115295288652953,-0.5016589250165893,-0.47378898473788983,16
57,-0.488885202388852,0.015070674117179887,-0.5140179163901791,-0.4887193098871931,-0.4617617783676178,16
58,-0.5028201725282018,0.013305571468829167,-0.5213171864631718,-0.504313205043132,-0.48133709356337095,16
59,-0.5502239548772395,0.013296713479431017,-0.5693430656934306,-0.5520902455209025,-0.524386197743862,16
60,-0.5700481088254811,0.016036698228331567,-0.5981254147312541,-0.5719973457199734,-0.5413072329130724,16
61,-0.5587259455872594,0.013663742721946912,-0.5789648307896483,-0.5617120106171201,-0.5335932315859323,16
62,-0.5913652952886529,0.01275371098117177,-0.6079960185799602,-0.5915726609157266,-0.5634538818845388,16
63,-0.5976692103516921,0.01731288156848873,-0.6275713337757134,-0.5945587259455873,-0.5756469807564698,16
64,-0.5296947577969475,0.012624190481755546,-0.5492700729927007,-0.528533510285335,-0.5079628400796284,16
65,-0.6603351028533511,0.014281937801783428,-0.6900298606502986,-0.6572660915726609,-0.6385202388852024,16
66,-0.6497179827471797,0.012502341760057666,-0.664814200398142,-0.6522893165228931,-0.6249170537491705,16
