source_type,source_name,source_slug,run_name,run_slug,num_samples,gibbs_sweeps,s,overall_mean_magnetization_mean,overall_mean_magnetization_std,overall_mean_magnetization_q025,overall_mean_magnetization_q500,overall_mean_magnetization_q975,post_intervention_mean_magnetization_mean,post_intervention_mean_magnetization_std,post_intervention_mean_magnetization_q025,post_intervention_mean_magnetization_q500,post_intervention_mean_magnetization_q975,truth_overall_mean_magnetization_abs_error,truth_post_intervention_mean_magnetization_abs_error,truth_overall_mean_in_95_interval,truth_post_intervention_mean_in_95_interval,truth_unit_mean_abs_error_mean,truth_unit_mean_squared_error_mean,truth_unit_mean_rmse,truth_unit_mean_max_abs_error,truth_unit_mean_correlation,truth_unit_mean_95_interval_coverage_rate,truth_time_mean_abs_error_mean,truth_time_mean_squared_error_mean,truth_time_mean_rmse,truth_time_mean_max_abs_error,truth_time_mean_correlation,truth_time_mean_95_interval_coverage_rate,truth_rank_in_run,truth_is_best
fit,alternating_rank_3_uv_1_e2,fit_alternating_rank_3_uv_1_e2,default,default,8,100,0,0.09858,0.005351597892218737,0.09046399999999999,0.0984,0.10734800000000001,0.09858,0.005351597892218737,0.09046399999999999,0.0984,0.10734800000000001,0.018309999999999993,0.018309999999999993,0.0,0.0,0.061550000000000014,0.0058797499999999996,0.07667952790673661,0.23,0.5212318272023281,0.952,0.023510000000000003,0.0008405750000000001,0.028992671487808777,0.076,0.7360858649351704,0.9,1,True
fit,snn_8nn_u_mr1,fit_snn_8nn_u_mr1,default,default,1,0,0,0.07006267063492064,0.0,0.07006267063492064,0.07006267063492064,0.07006267063492064,0.07006267063492064,0.0,0.07006267063492064,0.07006267063492064,0.07006267063492064,0.01020732936507937,0.01020732936507937,0.0,0.0,0.09910273412698413,0.015164225824633094,0.12314311115378357,0.3363194444444444,0.16761260097530373,0.0,0.04124975,0.0028640759860725307,0.0535170625695444,0.16826309523809524,-0.09173979461107352,0.0,2,False
truth,truth,truth,default,default,8,100,0,0.08027000000000001,0.006226644361130643,0.07271,0.07888,0.089866,0.08027000000000001,0.006226644361130643,0.07271,0.07888,0.089866,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,
