statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.13442069624459954,0.002206367538041594,0.1308518887781101,0.13417525202171265,0.13808297330231528,16
post_intervention_mean_magnetization,,,,,,0
