category,name,estimate,true,squared_error
parameter,field::intercept,0.4489346455293165,0.425,0.0005728672566140309
parameter,field::linear::feature_1,0.18020195282745194,0.22,0.0015838845587483608
parameter,field::quadratic::feature_1,0.7324092662551698,0.675,0.00329582385195697
parameter,field::linear::feature_2,0.7510291239400919,0.92,0.028551156956452835
parameter,field::quadratic::feature_2,-0.5464783634763135,-0.75,0.04142105653327956
parameter,field::linear::feature_3,0.5562130381761525,0.44,0.013505470242131884
parameter,field::quadratic::feature_3,-0.16411444886024615,-0.175,0.00011849522361619614
parameter,field::linear::feature_4,0.4800668375574132,0.5,0.00039733096496255316
parameter,field::quadratic::feature_4,-0.058930651257846016,-0.075,0.00025822396899696575
parameter,field::linear::feature_5,0.7175783635228912,0.24,0.2280810933052028
parameter,field::quadratic::feature_5,0.7938903287870739,0.855,0.003734391915751929
parameter,beta,1.1109120554232768,1.1,0.00011907295356066173
parameter,interaction::adjacency,0.8777010963493623,0.375,0.25270839227085085
parameter,interaction::distance_kernel::feature_1,0.07133724725621983,0.12,0.002368063504602284
parameter,interaction::cross_similarity::feature_1,-0.164461803986299,0.06,0.05038310144878372
parameter,interaction::distance_kernel::feature_2,0.08481398773725038,0.12,0.0012380554589543663
parameter,interaction::cross_similarity::feature_2,1.2462057438329774,0.06,1.4070840667023472
parameter,interaction::distance_kernel::feature_3,0.08673015046294043,0.12,0.0011068828882185827
parameter,interaction::cross_similarity::feature_3,0.5859366638550593,0.06,0.2766093743869897
parameter,interaction::distance_kernel::feature_4,-0.12382248383544665,0.12,0.059449403623686635
parameter,interaction::cross_similarity::feature_4,-0.6510906774791133,0.06,0.5056499515977043
parameter,interaction::distance_kernel::feature_5,-0.09867543374270474,0.195,0.08624526038396578
parameter,interaction::cross_similarity::feature_5,-9.379026687126908,0.21,91.94943280643206
parameter,eta,0.6989613213381384,0.7,1.0788533626065639e-06
parameter,zeta,-1.0153469057349152,-1.0,0.00023552751563637154
parameter,psi,0.4197086492151347,0.4,0.00038843085388522787
metric,final_loss,0.32693101310175926,,
metric,field_rmse,0.1646425485824754,,
metric,interaction_fro_error,3.798960294070462,,
metric,parameter_rmse,1.9106436618187512,,
