statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.14810666166584924,0.0046735861824496,0.13977207812815556,0.14893107527191946,0.1549016185337988,8
post_intervention_mean_magnetization,,,,,,0
