experiment_name,outcome_code,outcome_label,intervention_code,intervention_label,lag_code,network_name,field_basis_mode,tau_zero_mean,tau_smoothness_lambda,realized_start_date,realized_end_date,requested_calendar_weeks,realized_calendar_weeks,weeks_dropped_due_to_missing_or_lag,time_steps,requested_node_count,node_count,dropped_node_count,full_fit_status,outcome_only_fit_status,fallback_run,outcome_positive_share,outcome_transition_rate,outcome_weeks,outcome_counties,outcome_rule,intervention_positive_share,intervention_transition_rate,intervention_weeks,intervention_counties,intervention_rule,beta,eta,field::log_population,field::median_household_income,field::pct_black,field::pct_hispanic,field::pct_in_labor_force,field::poverty_rate,final_loss,interaction::contiguity,psi,tau::t_0,tau::t_1,tau::t_10,tau::t_11,tau::t_12,tau::t_13,tau::t_14,tau::t_15,tau::t_16,tau::t_17,tau::t_18,tau::t_19,tau::t_2,tau::t_20,tau::t_21,tau::t_22,tau::t_23,tau::t_24,tau::t_25,tau::t_26,tau::t_27,tau::t_28,tau::t_29,tau::t_3,tau::t_30,tau::t_31,tau::t_32,tau::t_33,tau::t_34,tau::t_35,tau::t_36,tau::t_37,tau::t_38,tau::t_39,tau::t_4,tau::t_40,tau::t_41,tau::t_42,tau::t_43,tau::t_44,tau::t_45,tau::t_46,tau::t_47,tau::t_48,tau::t_49,tau::t_5,tau::t_50,tau::t_51,tau::t_52,tau::t_53,tau::t_54,tau::t_55,tau::t_56,tau::t_57,tau::t_58,tau::t_59,tau::t_6,tau::t_60,tau::t_61,tau::t_62,tau::t_63,tau::t_64,tau::t_65,tau::t_66,tau::t_67,tau::t_68,tau::t_69,tau::t_7,tau::t_8,tau::t_9,zeta
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_0w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,0w,contiguity,acs_2021,False,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.3711265406990805,0.2796530038802908,71,3203,death_rate_100k >= 2,0.8101383825902653,0.014383836581776,71,3203,complete_cov >= 10,-0.09186492270683493,0.22598020334994187,1.0227642625564906,-1.228518147687322,-0.09469806306858905,-0.41864945765778044,-0.047789819915545935,-0.6500536736865477,0.2830229899352614,1.372136642483089,2.0973386267440524,0.037832803056479694,0.017056131900288693,-0.18975451296450416,-0.22245056854932388,-0.19232672759561847,-0.1816098628677585,-0.2425944930912343,-0.2561337974476318,-0.2430237392410748,-0.2694763236272961,-0.2845377337987217,-0.19223548058390405,0.006262859002501383,-0.37526881323729344,-0.3294979647270295,-0.4677075844854769,-0.4770610232153206,-0.5048420399331705,-0.589249123164549,-0.4657313607365741,-0.4522642568728005,-0.39907208057551247,-0.2629536658161772,-0.0035938322417746324,-0.17229848499434547,-0.09544676945983088,-0.038032106631118806,-0.01489581708160432,0.015719245999712313,0.12632075475195695,0.12205373751198412,0.13809387666601713,0.08413103443989547,0.08032050469885754,-0.07010552156546515,0.10492938220090316,0.08307982319232099,0.01676584331727962,0.017428359246039027,0.03200686181138562,-0.1411665925484483,0.11486356484244242,0.04048429728925114,0.030733154071578585,-0.018748774657719378,-0.17092465298109738,0.009903479673910398,0.09697875513324461,0.09059963939318486,0.11041060548542543,0.18055298030420933,0.22383791344007248,0.2130578358287752,0.1884927522720136,0.11918129847211667,0.06926800711805692,-0.08476152303201144,-0.012125724299801516,-0.026474697490115166,-0.11371578957517683,-0.18101002631414664,-0.2784651222211497,-0.24347714753876587,-0.37271038856899996,-0.37679738073567814,-0.2262175879055393,-0.47207767233617615,-0.10904308546002213,-0.14707035442604566,-0.1980231241210498,-0.2064693739071532
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_1w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,1w,contiguity,acs_2021,False,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.3670888898800232,0.2799594582977009,70,3203,death_rate_100k >= 2,0.8074260737701262,0.0145922979815118,70,3203,complete_cov >= 10,-0.09558723941269448,0.2245531709603864,1.0146268914286547,-1.228445193908957,-0.10258850073704544,-0.42492147405772923,-0.04753952833448328,-0.6382571291481178,0.28324576561071496,1.3744859311121744,2.098535171712555,0.01260257966927747,0.002327218555202002,-0.2315497891942625,-0.19548546774247172,-0.18239158090875626,-0.24240812107147203,-0.2548206526356889,-0.24275701693927867,-0.2666847180283724,-0.2824430375029179,-0.19039292191784227,-0.3728001519112062,-0.007838006170071903,-0.32644985676649263,-0.46434748937860226,-0.47394827164188513,-0.5020469661383582,-0.586771649564557,-0.4627724478406451,-0.44873826688875434,-0.3958604490292455,-0.26068423181022515,-0.1699147901232884,-0.07535721042470504,-0.09297505586187978,-0.035889578482923144,-0.013534347541815806,0.01768212980894299,0.12785681136203894,0.12082222503787511,0.1404946824321581,0.08690076129608329,0.08328378389495439,0.09316049436531117,-0.17892223940256266,0.0861891960427484,0.0202432982604532,0.020892940859105983,0.03547680161598041,-0.1374232502715791,0.11738669562043916,0.04380493616389449,0.03518044016722115,-0.015275931654545131,0.013250571789371253,-0.1048478550010453,0.10012161412798332,0.09412346808023231,0.11377786526799927,0.18381124964409049,0.22736584275909077,0.21611033336697677,0.1916069275671061,0.12251243016091534,0.07280829683648941,-0.008836641479381879,-0.13962276219180847,-0.024293626254995187,-0.11050568817257382,-0.17741064052639455,-0.2735494346647907,-0.24006637293414232,-0.36874171686901464,-0.37285927702008964,-0.22238852764914188,-0.467541784322777,,-0.18906309408945482,-0.22310084391752116,-0.2078096029991247,-0.2397671279096598
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_2w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,2w,contiguity,acs_2021,False,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.3630156510879745,0.2802106481056363,69,3203,death_rate_100k >= 2,0.8046351473030267,0.014806890598887,69,3203,complete_cov >= 10,-0.09040463502956607,0.2234910347729822,1.0062608435557459,-1.2324928240482103,-0.1054696928676746,-0.4262334061916729,-0.051111947506662536,-0.6468980335242993,0.2832012993043949,1.3779807845706349,2.110109606461568,0.007073305235054339,-0.0033237541659811255,-0.20785636869875712,-0.18966088534637646,-0.24676765798383551,-0.2588306886221282,-0.24546345498691813,-0.2713722865210624,-0.28509516896073545,-0.19342521929219958,-0.3755891666608237,-0.3304071703664889,-0.0714128772512372,-0.46802866747944954,-0.4777244169397544,-0.5058492404745981,-0.5905668502384466,-0.4668225022007507,-0.45274486972622985,-0.399280520706916,-0.26408228472774437,-0.17351914001633828,-0.09672625722141162,-0.17546356047015407,-0.0398224113589059,-0.017439966076902853,0.013197204777507476,0.12283545381581124,0.11584383670048236,0.13269356589962955,0.0826168283191138,0.07896977323376367,0.08891300587175735,0.0670494653901687,-0.1050363726429241,0.015443977165661349,0.016137875703893204,0.030726263879763217,-0.14118090984507148,0.11234996178245185,0.038431632171930734,0.030371343742263662,-0.01918085457629046,0.008508598366628624,0.09505523246166599,-0.15254821759328002,0.0891429021533873,0.10866554380723037,0.17812269711717568,0.22139894989533118,0.21020353611366813,0.18639051946371588,0.11759470715933046,0.06798861267031457,-0.013245557199224852,-0.028818945831084863,-0.2124683344322017,-0.11535015540471102,-0.18101698336729316,-0.2786680346675733,-0.24405588950594556,-0.3725033555314205,-0.37709433133401155,-0.22748399993224838,-0.4717677700886629,,,-0.2619164687496783,-0.23424058585823915,-0.2514264691432253,-0.296991721100522
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_3w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,3w,contiguity,acs_2021,False,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.3590338102146884,0.2804972949799861,68,3203,death_rate_100k >= 2,0.8017621347633652,0.0150278889660346,68,3203,complete_cov >= 10,-0.09192875501513928,0.22217488834747542,0.9982115660406979,-1.2375305413405524,-0.11319098278691148,-0.4328589297828924,-0.0466211483784999,-0.6374966521310838,0.2834375282222107,1.3785293708528934,2.114202207946908,-0.005177495893450442,-0.07289321750321108,-0.19917059634937917,-0.2508948843674933,-0.26059634446002583,-0.24635369017368758,-0.271337049679107,-0.2860880157886528,-0.19281133812040538,-0.37487129066299574,-0.32987997293957255,-0.4674780015276709,-0.1772590186770726,-0.47734080222196634,-0.5055705133013555,-0.5910035545552099,-0.4667078699699666,-0.4522160748412526,-0.3986535717068741,-0.26317426107013275,-0.17302465702837108,-0.09642876112650099,-0.038989621704683695,-0.10820039279773673,-0.01664372705844531,0.01397686883503186,0.12298731805338771,0.11638403366733259,0.13295929497773487,0.0804997107942483,0.08010859422108041,0.090104724679719,0.06836009991809584,0.0032830167485013045,-0.15834896442284024,0.017714350490035856,0.032238459316018556,-0.13960206450006146,0.11346045927101077,0.040007140890110884,0.0312992297196778,-0.017671369477127396,0.010909744223523466,0.09624941625141611,0.09053514392711551,-0.22995301850788336,0.11002244704802698,0.17941379333147414,0.22261808673365185,0.21152890806163493,0.1879654111331742,0.11906532657750324,0.06979446693388039,-0.011519145230350542,-0.02719685960015937,-0.11385530334953325,-0.2881129321459358,-0.18083668994963148,-0.2773618407676082,-0.2429916204213475,-0.37054473152721007,-0.3755383039011015,-0.2264240678568053,-0.46988574992766796,,,,-0.274814376503777,-0.27636046475724924,-0.22602585134206687,-0.319210648609026
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_10__lag_4w__contiguity,death_rate_100k_ge_2,death_rate_100k >= 2,complete_cov_ge_10,complete_cov >= 10,4w,contiguity,acs_2021,False,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.3551008615989673,0.2806507157115961,67,3203,death_rate_100k >= 2,0.7988033606553557,0.0152555842533988,67,3203,complete_cov >= 10,-0.09010137548917255,0.22143075654031485,0.988700876365382,-1.2393454394722236,-0.11689800392034637,-0.4358353400448499,-0.048783759168824464,-0.6370612072494836,0.28372657449522065,1.3756823006912295,2.1209514565921546,-0.07128082190422888,-0.1754155548204265,-0.26274200422485544,-0.267065929418391,-0.25049796520421674,-0.27530462224958097,-0.2885238680991153,-0.19668246782335347,-0.37665742351260345,-0.3322284535568721,-0.46973434558588445,-0.48003674991947193,-0.10734459358553733,-0.5085827904074243,-0.5944839874658029,-0.4697697969344298,-0.4550254884437134,-0.40104486735993466,-0.26545525947381576,-0.17477019729123633,-0.09843075327945967,-0.041070463686919835,-0.01813685642193298,-0.1583301474675232,0.012342868351045316,0.12143441639466741,0.11448212157480898,0.13107253277729597,0.07861209912203872,0.07564564260537926,0.08862339252464754,0.06704260383960034,0.002070403103844168,0.0021435463019405816,-0.23277459570858883,0.030658625537912994,-0.14146724569089017,0.11171991157783309,0.03848779110833691,0.029666993586551543,-0.019868248409391,0.009165340499494369,0.09526778318999009,0.0886863842661421,0.10836017284036598,-0.30264148960430376,0.17774035553828035,0.2209108031415118,0.21002759181139138,0.18650262245170512,0.11773270845634498,0.06824479067214104,-0.012777687622916851,-0.028899325758551832,-0.1156600784718832,-0.18264790185669086,-0.29881495521896706,-0.28113475828317075,-0.24577447454526752,-0.3732582802317894,-0.3780047454276316,-0.22869904160362575,-0.4723129222181063,,,,,-0.3170977115023703,-0.25179278389817394,-0.21916084187807364,-0.34356123065055083
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_0w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,0w,contiguity,acs_2021,False,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.5558433334945672,0.1403416439944694,71,3203,case_rate_100k >= 100,0.6273739847765959,0.0141786717809196,71,3203,complete_cov >= 30,-0.042817676174970606,0.5079746321750085,0.3550069653535567,-0.21833398869509177,-0.16023640687725835,-0.13756902521244083,0.10891311855036624,-0.012742787973735462,0.17597685826044007,2.462330408308326,2.09603624119925,0.20003750386112223,0.10317809278727566,0.017753994468988375,-0.06671093750754108,0.0692485520573916,0.0007760073195017186,-0.08878377940339906,-0.04130326094323103,-0.12532889586003393,-0.18589481130294983,-0.2096750600507312,-0.16456391316786054,0.00934056239956876,-0.36203713504478297,-0.1709606482283167,-0.35163954314513285,-0.2939147592134797,-0.23738959499040002,-0.040115763067432704,0.06963676163121721,0.22859073455558981,0.29251243087035766,0.33613156757641316,-0.059493687422584596,0.3939251659498881,0.3117341265850341,0.4173908392624052,0.40496609627899954,0.2926876433146476,0.4514846156900812,0.40118221852422126,0.21952198205337353,0.10321128921322408,-0.030310363674895344,-0.16205795533864742,0.02216467362871144,-0.017467566271195396,0.0271353779787567,0.11561118764478645,0.15825748037052392,-0.17405349631327602,0.48473055102582063,0.1645393505713606,0.13656629478882212,0.16917778932688046,-0.2886307465106055,0.6391837763378067,1.1597135660905247,1.231189404465685,1.9356802265264732,1.9134025792957734,1.1345977876543527,0.41556880855205613,-0.009699674537930636,-0.28310255143881613,-0.22354657875759282,-0.006622087658580312,-0.19730939951651086,-0.1238291554972952,-0.09516102849065662,-0.14131833646869005,-0.040734230013885084,-0.06285454351106395,0.1380675937090593,0.06676840209651629,0.1514362022808354,0.17072146826194276,-0.2076532566737465,-0.07609995372128388,-0.07238057157175047,0.11551579533159864
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_1w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,1w,contiguity,acs_2021,False,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.5500557513045805,0.1416606713814494,70,3203,case_rate_100k >= 100,0.622291601623478,0.0143841597777445,70,3203,complete_cov >= 30,-0.0349769540816232,0.5065785857956785,0.3386719711717464,-0.2106027726468642,-0.16048573298706256,-0.136527442039684,0.10942351180573145,-0.007358989414867902,0.17748142633529942,2.459243283653488,2.0853745392303007,0.11187650780309667,0.016988643474255747,-0.06128364459068459,0.07166341693036683,0.0016246333171596212,-0.09083758461859662,-0.0445284371434636,-0.12912109697651844,-0.19052679900202302,-0.21280923962676826,-0.16811539239276765,-0.36668796498942086,-0.05184050983869713,-0.17412337369150094,-0.355759821865347,-0.29850044627221906,-0.24088233822483443,-0.044623399453425056,0.0663352381835706,0.22511563166851659,0.2882114615745853,0.33011020964280263,0.3885767289533946,-0.15395430179429861,0.30622715705541326,0.41239691356609476,0.4004619256026211,0.28737593094525177,0.44607179453099366,0.3933139006497366,0.21477706309680689,0.10045889353091969,-0.033479216043709493,0.008330854597187446,-0.2797012947896117,-0.023142166920192792,0.02127435351721564,0.1097406216056068,0.15231371587920933,-0.18014730440788373,0.47777668550157554,0.15874145182853686,0.13118243322842524,0.1630116116404513,0.6337794837088658,0.00047555920094678695,1.159418676136728,1.2216069728220125,1.9213125079033921,1.8988016098064768,1.125427955537571,0.40441835409626015,-0.015324458717890229,-0.28678727655571223,-0.23098635284540397,-0.2041984602850156,-0.20032382925463776,-0.13244929549354578,-0.10339675584747943,-0.1491740314745894,-0.049626360080439455,-0.07156792421652507,0.1294081812025745,0.05882972453100362,0.1433814462912065,0.16211746164933097,,-0.06931989608528853,-0.06584067662196795,0.02362291196326055,0.07123370362834335
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_2w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,2w,contiguity,acs_2021,False,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.5444080956711779,0.1426420084112321,69,3203,case_rate_100k >= 100,0.6170619030166465,0.014595691539182,69,3203,complete_cov >= 30,-0.032545930786892344,0.5064465118821969,0.33090828118022864,-0.21173479951933918,-0.16753660417724833,-0.13235313179882055,0.10360218663441324,-0.010975127509986967,0.17858291083404174,2.456637598854239,2.077567067530598,0.01894112682568449,-0.05002077961238912,0.07305658099215374,0.000734046384711825,-0.09354897139720648,-0.04951931010339106,-0.13399061700117323,-0.19529114806055403,-0.21756566330935753,-0.1718929432331101,-0.3692898514388895,-0.17549166625611534,-0.15179494000337326,-0.3579274179688853,-0.30100218272886975,-0.2426914090373516,-0.04608999692312416,0.06530609792412147,0.22399278567865807,0.2868633430712626,0.328446734012159,0.3855657002017245,0.30455951466785425,-0.27742907456975935,0.4107413860178885,0.39749280261406145,0.2857226024490313,0.4442617080327528,0.38964778505247644,0.2100329557559724,0.09913437255387003,-0.03553649811695079,0.006763870765799932,-0.032848158858917974,0.002513523787736467,0.018950340656747555,0.10724382454869759,0.14984623176258272,-0.18267625020368175,0.4768951578020422,0.15714583958459186,0.12861921995433162,0.16132277864526726,0.6321996149099864,1.138238220960962,-0.19749825666229726,1.2355372386119903,1.904849608818869,1.8974247065954521,1.1332525509513198,0.40423805105385713,-0.017384901767388536,-0.2910358174804165,-0.23288478773955784,-0.2072685079266468,-0.13591108715256878,-0.06749039451444391,-0.10749378122238483,-0.15262630884855347,-0.05269728592056599,-0.07573639277343608,0.12697256406125007,0.05611824461232054,0.1405081046674363,0.15969006740902886,,,-0.06333770542207118,0.026259526571667368,-0.059357220534321166,0.04845855133622782
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_3w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,3w,contiguity,acs_2021,False,0.0,2021-01-25,2022-05-15,71,68,3,67,3213,3203,10,completed,not_run,False,0.5390075480707425,0.1433171327253833,68,3203,case_rate_100k >= 100,0.6116783897449083,0.0148088778710257,68,3203,complete_cov >= 30,-0.030848901074964522,0.5055727477076079,0.32251449465659665,-0.21166333332181664,-0.17883948943862885,-0.134266840672164,0.10975889841633092,-0.00048794712719209656,0.1792741912760777,2.455829798769169,2.072123558784921,-0.048178148352221555,-0.15004494424895684,0.0011953412517343696,-0.09444374757234775,-0.05219676944469412,-0.1389151047159196,-0.19995210849768538,-0.22204652954623555,-0.17580299758743137,-0.37167964967917483,-0.17806194874910183,-0.35928819240503806,-0.2752374636794971,-0.3026603257292052,-0.2447135504909699,-0.04693285881455235,0.06315139887549939,0.22201167781987294,0.28467122030220815,0.32651209050286406,0.3826464740023766,0.30121623516540214,0.4072459393659113,0.003955364309481192,0.39504833177113313,0.2839428322657701,0.4405063473138404,0.38862735729495324,0.20955916307702377,0.09471903355212614,-0.034631926027004524,0.006934581662085695,-0.03336974774555881,0.01183879375459647,-0.19576308497053385,0.10665348175441199,0.14918366844918365,-0.18481835284280446,0.4752621056750625,0.15564787254015,0.12730414066407222,0.16014729850371653,0.6284193358055898,1.1535112695139897,1.2189672944320802,-0.06551449674906971,1.9035003639830659,1.881185322059332,1.1202421231289135,0.4003484692200855,-0.018967074896449554,-0.29071178766450223,-0.23457513493297158,-0.2092203630892135,-0.13726948006074718,-0.10894723541025925,-0.06292560212660132,-0.15592307740285863,-0.05490733088861722,-0.07703322699454994,0.1236630202507038,0.05406616964666889,0.1386701182894621,0.157289801342191,,,,0.026706229656002382,-0.05812898708239519,0.07344858816043547,0.02291519747911225
outcome_case_rate_100k_ge_100__intervention_complete_cov_ge_30__lag_4w__contiguity,case_rate_100k_ge_100,case_rate_100k >= 100,complete_cov_ge_30,complete_cov >= 30,4w,contiguity,acs_2021,False,0.0,2021-02-01,2022-05-15,71,67,4,66,3213,3203,10,completed,not_run,False,0.5341074831897336,0.1435207523249983,67,3203,case_rate_100k >= 100,0.6061388343949935,0.0150332548084655,67,3203,complete_cov >= 30,-0.026349814964886763,0.5054582878255007,0.3145917804822042,-0.21627863714373416,-0.1824643903285771,-0.13389976589054656,0.10823509591006501,-0.007538338353513625,0.17949615151853196,2.458612107903472,2.0678904689897952,-0.14630088106141212,-0.2712775353075076,-0.09098048640920346,-0.05058930196222481,-0.1387727981930239,-0.20169594183540693,-0.22457268262243402,-0.17797166221035085,-0.3729421684324297,-0.1789184193614651,-0.36074104931662143,-0.30366086427227446,0.008163240633311777,-0.2451392483993842,-0.050034547146109,0.06273841495821667,0.2209175121646696,0.28256703328686367,0.3237885977093187,0.3796630787791594,0.2970917949887426,0.40189983734777524,0.39191663499513046,-0.19086424271034727,0.280464044032097,0.4377718130190382,0.38483958400965684,0.2055424712003572,0.09133367477945449,-0.040094552855133914,0.003923961189347714,-0.03634937463386478,0.008625326422471085,0.09667019564760226,-0.060631274467352766,0.1451225844993735,-0.1887719890092692,0.4713434222776665,0.15212072176548316,0.1234878104580816,0.15600007329908686,0.6236276499815434,1.141875568365655,1.2140337825984555,1.902561636214995,-0.05752018344530519,1.8819893283775662,1.1189918692836387,0.39342554540267044,-0.023380421189040466,-0.29540057303476036,-0.2388666497763341,-0.21315048110022455,-0.14146897705463365,-0.112919177475941,-0.15930749681993164,0.03086902003586984,-0.058968764108377016,-0.08039494131865355,0.12047530722408477,0.05032844584668406,0.13453246462007523,0.15299736301125544,,,,,-0.05402384188875598,0.07749320712796351,0.004961354963784607,-0.0026357870898681373
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_0w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,0w,contiguity,acs_2021,False,0.0,2021-01-04,2022-05-15,71,71,0,70,3213,3203,10,completed,not_run,False,0.3710254031211936,0.125641140002676,71,3203,case_rate_100k >= 200,0.6273739847765959,0.0141786717809196,71,3203,complete_cov >= 30,-0.011064084037330973,0.545764166865072,0.16313565897434487,-0.2673436506829732,-0.182702001583177,-0.09374552753527625,0.08669053773058226,-0.04196913979139722,0.157138731150586,2.603376874195221,2.134143566874312,-0.1564819049374313,-0.1402514846783462,-0.044571391220123005,-0.13512268188479787,-0.04265884254200606,-0.10203157871977118,-0.2547201708223446,-0.25278897721093035,-0.3468033784386544,-0.3828384027553718,-0.5521597479214886,-0.40806513703150654,-0.18094898510223836,-0.7808948671663374,-0.4954785506722374,-0.6747822488246756,-0.5710310116433684,-0.5713671296413454,-0.3012019717311469,-0.18752961158967837,0.06510995835361165,0.23381294866802677,0.22716876836787137,-0.2144185427344203,0.25263096132320345,0.2229277441484506,0.20871315200375845,0.18272976238167007,0.026161594473308104,0.16442739885447633,-0.06753032577998239,-0.12110092793104571,-0.13207150720165048,-0.1786821788305332,-0.23322237244311514,-0.2012051246263946,-0.026798803878965778,-0.053144661499941515,0.03724149656304946,0.07256208962804522,-0.3278437524469187,0.34254045225744056,-0.01638630759264543,-0.054505080669160225,-0.03654934043564896,-0.3662705145284374,0.5030228857335343,0.8177348167810409,0.8801904765697137,1.2070578493751032,1.2003614376076133,0.34220593236198626,-0.21733885771779118,-0.3561790319249931,-0.4136607787523956,-0.21787584795059406,0.0029628767857380663,-0.22954003294158096,-0.2315551707908537,-0.35277003269379914,-0.40231539984754455,-0.34760845913339944,-0.19700356803616803,-0.07743182551812655,-0.15357241654055015,0.0029814199881879958,-0.012104679812355426,-0.22243514053484056,-0.043855813128695166,-0.1157639150178462,-0.15805751392927506
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_1w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,1w,contiguity,acs_2021,False,0.0,2021-01-11,2022-05-15,71,70,1,69,3213,3203,10,completed,not_run,False,0.3635743276392668,0.125629504947807,70,3203,case_rate_100k >= 200,0.622291601623478,0.0143841597777445,70,3203,complete_cov >= 30,-0.013093237133541198,0.5444958926653056,0.1541801931758197,-0.2717446223933128,-0.1971340462327579,-0.09044403234269442,0.08909242966778393,-0.05045095466459702,0.15713110570457092,2.60068688747318,2.132251797016092,-0.14181188008413062,-0.18358581527498422,-0.1390196914861609,-0.047358335599382496,-0.10657588529428132,-0.25793550811011773,-0.25713628144848155,-0.3503160318185488,-0.38648362549497023,-0.5538250643094637,-0.41051806974166377,-0.7853885739366431,-0.2159281837067263,-0.49755032053731557,-0.6788840920361182,-0.5733997548423635,-0.5712861214770206,-0.30228309791055596,-0.18855005806073902,0.06406056631836052,0.23241080526994662,0.22609199230449767,0.251767545160338,-0.23444289360080064,0.22203318376872452,0.2083363186452233,0.18285831943999603,0.027257510430713568,0.16498882472853,-0.0666848503559782,-0.12071929055521756,-0.1319947704481121,-0.17803937224214583,-0.20236411638622812,-0.36850760156173495,-0.02595755023383343,-0.05226860931519648,0.038000707651651464,0.07363774772994448,-0.3265620857059461,0.3428783754860264,-0.015530258463702545,-0.05309724549260398,-0.034787420295350764,0.5037074370630827,0.0006822161135440648,0.8177540181866338,0.8858650334427308,1.2036681038375503,1.196202136348501,0.3458993708954002,-0.2145003495657016,-0.3530700624567916,-0.41108684768673265,-0.21730259622826745,-0.22883385691058225,-0.225239147239025,-0.23163844622409432,-0.3532137544005794,-0.40115791838720416,-0.3454716337242198,-0.19697822760968337,-0.07794817997246498,-0.15245738800951172,0.002848503208883228,-0.01183851441160989,,-0.0478674174684374,-0.11959547617684281,-0.048569539230423786,-0.16632342739753642
outcome_case_rate_100k_ge_200__intervention_complete_cov_ge_30__lag_2w__contiguity,case_rate_100k_ge_200,case_rate_100k >= 200,complete_cov_ge_30,complete_cov >= 30,2w,contiguity,acs_2021,False,0.0,2021-01-18,2022-05-15,71,69,2,68,3213,3203,10,completed,not_run,False,0.3571968308696104,0.1252639988246313,69,3203,case_rate_100k >= 200,0.6170619030166465,0.014595691539182,69,3203,complete_cov >= 30,-0.01340066654905334,0.5447423916810842,0.1527620038640212,-0.2714310562563859,-0.21305635624335126,-0.09392680831571688,0.0827824382668352,-0.04830100538959909,0.156849590104923,2.5987965017316665,2.1329036635887477,-0.1840230395726522,-0.2163066278294452,-0.04833307798975835,-0.1085115318223644,-0.26140847579471616,-0.2603868089172151,-0.354661740880373,-0.3905928414008448,-0.5584034301891501,-0.4127925826126338,-0.788429370161146,-0.49886150404581997,-0.23518458755326718,-0.6812956634923593,-0.5761095758752367,-0.5742927113063424,-0.3037606684469739,-0.1892274914925672,0.06433929075672006,0.23258366479730583,0.22602193994861053,0.2512472067744973,0.22204299272507427,-0.3690867633759194,0.208069483849576,0.18258277350122587,0.026847759189126255,0.16472664924069044,-0.0671521061264526,-0.12082006156440274,-0.13126504514661316,-0.17789444559468065,-0.20283708475415682,-0.02794975837700399,0.0005307721926926532,-0.05268122348713109,0.03791514435112531,0.07354300594886548,-0.32737353270029684,0.34340667415769416,-0.015584438328315036,-0.05344210392425513,-0.03486921007271653,0.5040361913368397,0.8185515868006462,-0.2254168577572352,0.8885323639590672,1.205006579212408,1.2030684695140144,0.3468777906196283,-0.21432616370470337,-0.3525477986225226,-0.41156987433418,-0.21781285352157823,-0.22950557069880043,-0.23282527831548788,-0.047728196833385236,-0.3545491140148423,-0.40240018516662357,-0.34713174650304357,-0.19689245408339623,-0.07781855486487471,-0.15244927893461513,0.003362704648312664,-0.010968643926814481,,,-0.12046913230721175,-0.0489497297283221,-0.1400461442287202,-0.18061291859803616
