statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.08825121258818606,0.0,-0.08825121258818606,-0.08825121258818606,-0.08825121258818606,1
post_intervention_mean_magnetization,,,,,,0
