start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.6976328870866094,0.6976331717686586,0.5258038566653147,0.5300633762430664,1069,7484,True,CONVERGED: alternating objective tolerance reached,True
