source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_3_uv_5_e2,fit_alternating_rank_3_uv_5_e2,default,default,all_intervention,no_intervention,0,-0.54061,-0.54061
fit,alternating_rank_3_uv_5_e2_xi_zero,fit_alternating_rank_3_uv_5_e2_xi_zero,default,default,all_intervention,no_intervention,0,-0.54713,-0.54713
fit,base,fit_base,default,default,all_intervention,no_intervention,0,-0.39736999999999995,-0.39736999999999995
fit,treatment_shared_unit_rank_3_uv_1_e1,fit_treatment_shared_unit_rank_3_uv_1_e1,default,default,all_intervention,no_intervention,0,-0.15034,-0.15034
fit,treatment_split_rank_1_uv_1_e1,fit_treatment_split_rank_1_uv_1_e1,default,default,all_intervention,no_intervention,0,-0.0046700000000000005,-0.0046700000000000005
truth,truth,truth,default,default,all_intervention,no_intervention,0,-0.53483,-0.53483
