descriptor,folder,N,T,temperature_regime,fro_regime,graph_family,field_complexity,interaction_complexity,gamma_fro_norm,parameter_block,name,true,estimate,abs_error,squared_error,parameter_rmse,field_rmse,interaction_fro_error
N100_T100_low_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_uniform_shared_feature_interactions_20260331_230230,100,100,low_temp,fro_small,complete,uniform,shared_feature_interactions,1.0050378152592128,interaction,interaction::cross_similarity::feature_4,0.06,0.8229229634659772,0.7629229634659771,0.5820514481837086,0.27804683717750756,0.062480334347015484,0.4486538980161135
N100_T100_low_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_uniform_shared_feature_interactions_20260331_230230,100,100,low_temp,fro_small,complete,uniform,shared_feature_interactions,1.0050378152592128,interaction,interaction::distance_kernel::feature_5,0.195,0.2601677474746223,0.06516774747462228,0.004246835310916139,0.27804683717750756,0.062480334347015484,0.4486538980161135
N100_T100_low_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_uniform_shared_feature_interactions_20260331_230230,100,100,low_temp,fro_small,complete,uniform,shared_feature_interactions,1.0050378152592128,interaction,interaction::cross_similarity::feature_5,0.21,-0.3524423877915057,0.5624423877915057,0.3163414395846105,0.27804683717750756,0.062480334347015484,0.4486538980161135
N100_T100_low_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_uniform_shared_feature_interactions_20260331_230230,100,100,low_temp,fro_small,complete,uniform,shared_feature_interactions,1.0050378152592128,eta,eta,0.7,0.661444426604295,0.03855557339570492,0.0014865322398715892,0.27804683717750756,0.062480334347015484,0.4486538980161135
N100_T100_low_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_uniform_shared_feature_interactions_20260331_230230,100,100,low_temp,fro_small,complete,uniform,shared_feature_interactions,1.0050378152592128,zeta,zeta,-1.0,-1.0146606183469682,0.01466061834696819,0.0002149337303154603,0.27804683717750756,0.062480334347015484,0.4486538980161135
N100_T100_low_temp_fro_small_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_uniform_shared_feature_interactions_20260331_230230,100,100,low_temp,fro_small,complete,uniform,shared_feature_interactions,1.0050378152592128,psi,psi,0.4,0.43877938130829885,0.03877938130829883,0.0015038404146544369,0.27804683717750756,0.062480334347015484,0.4486538980161135
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::intercept,0.425,0.5908153278021894,0.16581532780218938,0.02749472293414752,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::linear::feature_1,0.22,0.16770059465843412,0.05229940534156588,0.0027352277990814098,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::quadratic::feature_1,0.675,0.6827777546429176,0.007777754642917523,6.049346728542508e-05,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::linear::feature_2,0.92,0.8101830659553901,0.1098169340446099,0.012059759002958201,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::quadratic::feature_2,-0.75,-0.8382683047596994,0.08826830475969938,0.007791293625151168,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::linear::feature_3,0.44,0.4217053487173235,0.01829465128267649,0.0003346942655547365,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::quadratic::feature_3,-0.175,-0.1524466072253671,0.02255339277463289,0.0005086555256468631,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::linear::feature_4,0.5,0.3743806009700819,0.1256193990299181,0.015780233412637786,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::quadratic::feature_4,-0.075,0.12387006623604338,0.19887006623604336,0.03954930324472827,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::linear::feature_5,0.24,0.24609645572901753,0.006096455729017541,3.71667724558708e-05,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,field,field::quadratic::feature_5,0.855,0.9262895480552885,0.07128954805528853,0.005082199661927293,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,beta,beta,1.1,1.0836103470336682,0.01638965296633188,0.0002686207243567914,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,interaction,interaction::adjacency,2.0,1.7720749481097486,0.22792505189025136,0.05194982927917378,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,eta,eta,0.7,0.7166668072585819,0.01666680725858194,0.00027778246419471963,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,zeta,zeta,-1.0,-0.971078517298017,0.028921482701983026,0.0008364521616811034,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_known_graph_20260331_230238,100,100,low_temp,fro_small,complete,shared_feature_field,known_graph,1.0050378152592128,psi,psi,0.4,0.416332404455377,0.01633240445537698,0.00026674743529401786,0.1015606905304271,0.17891499009135617,0.22907329619462058
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::intercept,0.425,0.49736425555209074,0.07236425555209075,0.005236585481608297,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::linear::feature_1,0.22,0.2879249609246996,0.0679249609246996,0.004613800316621968,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::quadratic::feature_1,0.675,0.6427995869685191,0.03220041303148091,0.0010368665993979657,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::linear::feature_2,0.92,0.9252218503215781,0.00522185032157807,2.7267720780964992e-05,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::quadratic::feature_2,-0.75,-0.9602851675486123,0.21028516754861226,0.04421985169094793,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::linear::feature_3,0.44,0.3799062115467275,0.06009378845327251,0.0036112634106666686,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::quadratic::feature_3,-0.175,-0.17165502954857997,0.003344970451420015,1.118882732087302e-05,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::linear::feature_4,0.5,0.608198122195281,0.10819812219528102,0.011706833646584964,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::quadratic::feature_4,-0.075,-0.22154566646251586,0.14654566646251588,0.02147563235894295,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::linear::feature_5,0.24,0.26845621340468995,0.028456213404689956,0.0008097560813332563,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,field,field::quadratic::feature_5,0.855,0.95348259886779,0.09848259886778998,0.009698822279754028,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,beta,beta,1.1,1.138478301431936,0.03847830143193587,0.0014805796810869179,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::adjacency,0.375,-0.22816216751939697,0.603162167519397,0.36380460032669715,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::distance_kernel::feature_1,0.12,0.4314545922238515,0.3114545922238515,0.09700396301732564,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::cross_similarity::feature_1,0.06,-0.7932905914988643,0.8532905914988642,0.7281048335404816,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::distance_kernel::feature_2,0.12,-0.23446896676549783,0.35446896676549783,0.1256482483997996,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::cross_similarity::feature_2,0.06,0.22713100154793434,0.16713100154793434,0.02793277167841563,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::distance_kernel::feature_3,0.12,0.44237003875404296,0.32237003875404296,0.10392244188628316,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::cross_similarity::feature_3,0.06,-0.25140683207503156,0.31140683207503156,0.09697421506300691,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::distance_kernel::feature_4,0.12,0.11499061070697035,0.005009389293029645,2.509398108912005e-05,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::cross_similarity::feature_4,0.06,-0.07574723164024236,0.13574723164024236,0.018427310897989616,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::distance_kernel::feature_5,0.195,0.5241977303104906,0.32919773031049054,0.10837114564157846,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,interaction,interaction::cross_similarity::feature_5,0.21,-0.951642175923503,1.161642175923503,1.3494125448842906,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,eta,eta,0.7,0.7151478131058935,0.015147813105893526,0.00022945624189107968,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,zeta,zeta,-1.0,-1.0254806796773754,0.02548067967737544,0.0006492650368210137,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_small_shared_feature_field_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_small_shared_feature_field_shared_feature_interactions_20260331_230247,100,100,low_temp,fro_small,complete,shared_feature_field,shared_feature_interactions,1.0050378152592128,psi,psi,0.4,0.4079121446968463,0.007912144696846257,6.260203370383235e-05,0.34665971680977237,0.10347752451696195,0.6520964848234475
N100_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_known_graph_20260331_230254,100,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,1.7444798297897313,field,field::intercept,1.0,0.965671171717382,0.03432882828261796,0.0011784684512574709,0.04067073705168554,0.034328828282617956,0.03943274695943517
N100_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_known_graph_20260331_230254,100,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,1.7444798297897313,beta,beta,1.1,1.0290681026558512,0.07093189734414884,0.00503133406084087,0.04067073705168554,0.034328828282617956,0.03943274695943517
N100_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_known_graph_20260331_230254,100,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,1.7444798297897313,interaction,interaction::adjacency,2.0,2.022604300884458,0.022604300884458084,0.0005109544184751125,0.04067073705168554,0.034328828282617956,0.03943274695943517
N100_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_known_graph_20260331_230254,100,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,1.7444798297897313,eta,eta,0.7,0.6549517557876566,0.045048244212343325,0.0020293443066149238,0.04067073705168554,0.034328828282617956,0.03943274695943517
N100_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_known_graph_20260331_230254,100,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,1.7444798297897313,zeta,zeta,-1.0,-0.9697366023657668,0.030263397634233247,0.0009158732363677145,0.04067073705168554,0.034328828282617956,0.03943274695943517
N100_T100_low_temp_fro_medium_uniform_known_graph,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_known_graph_20260331_230254,100,100,low_temp,fro_medium,erdos_renyi,uniform,known_graph,1.7444798297897313,psi,psi,0.4,0.41608348968377185,0.016083489683771823,0.0002586786404079947,0.04067073705168554,0.034328828282617956,0.03943274695943517
N100_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_230302,100,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,1.5842979517754858,field,field::intercept,1.0,0.9832006422808998,0.01679935771910024,0.0002822184197742928,0.5990672569789197,0.016799357719100242,1.1047719532864768
N100_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_230302,100,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,1.5842979517754858,beta,beta,1.1,1.1381185891106531,0.03811858911065302,0.0014530268357867953,0.5990672569789197,0.016799357719100242,1.1047719532864768
N100_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_230302,100,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,1.5842979517754858,interaction,interaction::adjacency,0.375,0.34843029672184017,0.02656970327815983,0.0007059491322894572,0.5990672569789197,0.016799357719100242,1.1047719532864768
N100_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_230302,100,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,1.5842979517754858,interaction,interaction::distance_kernel::feature_1,0.12,0.10906773418414564,0.010932265815854353,0.00011951443586849763,0.5990672569789197,0.016799357719100242,1.1047719532864768
N100_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_230302,100,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,1.5842979517754858,interaction,interaction::cross_similarity::feature_1,0.06,-0.09192734271209518,0.15192734271209518,0.02308191746355842,0.5990672569789197,0.016799357719100242,1.1047719532864768
N100_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_230302,100,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,1.5842979517754858,interaction,interaction::distance_kernel::feature_2,0.12,0.21626715445242994,0.09626715445242995,0.009267365026368003,0.5990672569789197,0.016799357719100242,1.1047719532864768
N100_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_230302,100,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,1.5842979517754858,interaction,interaction::cross_similarity::feature_2,0.06,0.21161347067184696,0.15161347067184697,0.022986644489163,0.5990672569789197,0.016799357719100242,1.1047719532864768
N100_T100_low_temp_fro_medium_uniform_shared_feature_interactions,C:\Users\phevo\Documents\MIT\Code\MPLE-Causal-Inference\experiments\n100_t100_low_temp_fro_medium_uniform_shared_feature_interactions_20260331_230302,100,100,low_temp,fro_medium,erdos_renyi,uniform,shared_feature_interactions,1.5842979517754858,interaction,interaction::distance_kernel::feature_3,0.12,0.06146587207301415,0.05853412792698585,0.0034262441321727447,0.5990672569789197,0.016799357719100242,1.1047719532864768
