unit_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,-0.225,0.13257073583562853,-0.386,-0.28,-0.013999999999999986,8
1,-0.060000000000000005,0.0721110255092798,-0.153,-0.08,0.04,8
2,-0.145,0.16484841521834537,-0.346,-0.18,0.16500000000000004,8
3,-0.135,0.16605721905415616,-0.379,-0.16,0.10600000000000001,8
4,-0.075,0.12399596767637246,-0.266,-0.06,0.07300000000000001,8
5,-0.21500000000000002,0.19589538024159733,-0.4,-0.28,0.15800000000000006,8
6,-0.105,0.1231868499475492,-0.23299999999999998,-0.14,0.13200000000000003,8
7,-0.05499999999999999,0.11478240283248997,-0.193,-0.07999999999999999,0.113,8
8,-0.26,0.09999999999999999,-0.45199999999999996,-0.24,-0.13399999999999998,8
9,-0.165,0.12237238250520417,-0.313,-0.22,0.0,8
10,-0.135,0.07729812416870153,-0.266,-0.14,-0.04,8
11,-0.04,0.08944271909999159,-0.193,-0.02,0.07300000000000001,8
12,-0.14,0.08246211251235322,-0.266,-0.14,-0.013999999999999986,8
13,-0.215,0.09367496997597598,-0.405,-0.18,-0.127,8
14,-0.155,0.088175960442742,-0.306,-0.14,-0.04699999999999999,8
15,-0.18,0.10954451150103323,-0.353,-0.16,-0.013999999999999986,8
16,-0.14500000000000002,0.15740076238697193,-0.379,-0.15999999999999998,0.06600000000000002,8
17,-0.11499999999999999,0.09682458365518543,-0.266,-0.12,0.026000000000000016,8
18,-0.16,0.12000000000000001,-0.313,-0.16,0.05200000000000003,8
19,-0.24000000000000002,0.044721359549995794,-0.313,-0.24,-0.167,8
20,-0.16999999999999998,0.12124355652982141,-0.353,-0.14,-0.013999999999999986,8
21,-0.19,0.10535653752852739,-0.32,-0.2,-0.013999999999999986,8
22,-0.22,0.08944271909999159,-0.353,-0.2,-0.087,8
23,-0.185,0.11989578808281799,-0.405,-0.18,-0.013999999999999986,8
24,-0.155,0.14203872711341792,-0.386,-0.12,0.05200000000000003,8
25,-0.09,0.13379088160259653,-0.306,-0.06,0.07300000000000001,8
26,-0.13,0.06855654600401044,-0.23299999999999998,-0.14,-0.04,8
27,-0.105,0.11302654555457316,-0.292,-0.12,0.06600000000000002,8
28,-0.065,0.08703447592764606,-0.186,-0.1,0.04,8
29,-0.27,0.18411952639521967,-0.586,-0.22,-0.04699999999999999,8
30,-0.185,0.048733971724044825,-0.273,-0.16,-0.127,8
31,-0.19,0.1466287829861518,-0.32,-0.26,0.09200000000000003,8
