start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.7418453143571788,0.7418544583053969,0.48575195750969075,0.5079315355595875,493,3452,True,CONVERGED: alternating objective tolerance reached,True
