source_type,source_name,source_slug,run_name,run_slug,num_samples,gibbs_sweeps,s,overall_mean_magnetization_mean,overall_mean_magnetization_std,overall_mean_magnetization_q025,overall_mean_magnetization_q500,overall_mean_magnetization_q975,post_intervention_mean_magnetization_mean,post_intervention_mean_magnetization_std,post_intervention_mean_magnetization_q025,post_intervention_mean_magnetization_q500,post_intervention_mean_magnetization_q975,truth_overall_mean_magnetization_abs_error,truth_post_intervention_mean_magnetization_abs_error,truth_overall_mean_in_95_interval,truth_post_intervention_mean_in_95_interval,truth_unit_mean_abs_error_mean,truth_unit_mean_squared_error_mean,truth_unit_mean_rmse,truth_unit_mean_max_abs_error,truth_unit_mean_correlation,truth_unit_mean_95_interval_coverage_rate,truth_time_mean_abs_error_mean,truth_time_mean_squared_error_mean,truth_time_mean_rmse,truth_time_mean_max_abs_error,truth_time_mean_correlation,truth_time_mean_95_interval_coverage_rate,truth_rank_in_run,truth_is_best
fit,alternating_rank_5_uv_1_e2_xi_zero,fit_alternating_rank_5_uv_1_e2_xi_zero,default,default,8,100,50,-0.301986382389429,0.0012717565207663757,-0.30422809497706355,-0.3019387784541704,-0.3003900637604224,-0.2615116635189628,0.0017159005170105399,-0.26352432239293555,-0.26195191669644224,-0.2592866622428666,,,,,,,,,,,,,,,,,,
fit,alternating_rank_5_uv_5_e3,fit_alternating_rank_5_uv_5_e3,default,default,8,100,50,-0.30556389025129105,0.0018101771258321984,-0.3076910648856063,-0.30599809584258963,-0.3022109864112403,-0.26873309172579246,0.0018911366317364562,-0.27132075953243834,-0.26885814915011996,-0.26541958041958047,,,,,,,,,,,,,,,,,,
