experiment_name,experiment_slug,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,candidate_name,candidate_slug,candidate_index,optimizer_mode,cv_fold_id,num_training_slots,num_validation_slots,num_post_s_validation_slots,fit_path,status,fit_loss,validation_loss,validation_brier_score,validation_ece,post_s_validation_loss,post_s_validation_brier_score,post_s_validation_ece,validation_mean_magnetization_abs_diff,validation_observed_mean_magnetization,validation_sampled_mean_magnetization_mean,post_s_validation_mean_magnetization_abs_diff,post_s_validation_observed_mean_magnetization,post_s_validation_sampled_mean_magnetization_mean
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0001/fold_1,completed,0.46580812136501787,0.693199356105538,0.212424484676261,0.08366823070309602,0.693199356105538,0.212424484676261,0.08366823070309602,0.025915605095541402,0.01464968152866242,-0.011265923566878982,0.025915605095541402,0.01464968152866242,-0.011265923566878982
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0001/fold_2,completed,0.47282959005444797,0.6782940375501294,0.21287250690342127,0.0835122038835241,0.6782940375501294,0.21287250690342127,0.0835122038835241,0.008633036282622533,0.008274984086569064,-0.0003580521960534699,0.008633036282622533,0.008274984086569064,-0.0003580521960534699
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0001/fold_3,completed,0.466131633532411,0.7478424904608832,0.22288149633547963,0.09343996833868237,0.7478424904608832,0.22288149633547963,0.09343996833868237,0.021773680864589952,0.00572155117609663,-0.016052129688493323,0.021773680864589952,0.00572155117609663,-0.016052129688493323
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0001/fold_4,completed,0.47282388167154654,0.7336037311211074,0.21299801750664688,0.07444961373425826,0.7336037311211074,0.21299801750664688,0.07444961373425826,0.010529243483788938,-0.01080737444373808,-0.0002781309599491418,0.010529243483788938,-0.01080737444373808,-0.0002781309599491418
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0001/fold_5,completed,0.466378899914265,0.7440337849591786,0.2196211951815055,0.0877299890815795,0.7440337849591786,0.2196211951815055,0.0877299890815795,0.017323585505403687,0.020343293070565798,0.0030197075651621106,0.017323585505403687,0.020343293070565798,0.0030197075651621106
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0001/fold_6,completed,0.46250915636177525,0.7513817168450551,0.22677580882507364,0.11045806128856533,0.7513817168450551,0.22677580882507364,0.11045806128856533,0.023248407643312104,-0.01337579617834395,0.009872611464968154,0.023248407643312104,-0.01337579617834395,0.009872611464968154
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0001/fold_7,completed,0.4628057706973558,0.7384736222666952,0.22067371817122367,0.0901564359661932,0.7384736222666952,0.22067371817122367,0.0901564359661932,0.010071656050955412,-0.018471337579617834,-0.008399681528662422,0.010071656050955412,-0.018471337579617834,-0.008399681528662422
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0002/fold_1,completed,0.4723621666852556,0.6266049090171275,0.20631930307349822,0.07042629236484436,0.6266049090171275,0.20631930307349822,0.07042629236484436,0.023487261146496817,0.01464968152866242,-0.008837579617834396,0.023487261146496817,0.01464968152866242,-0.008837579617834396
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0002/fold_2,completed,0.47944838071575835,0.6238701848925075,0.20874994747681327,0.07428205613839575,0.6238701848925075,0.20874994747681327,0.07428205613839575,0.0064449395289624435,0.008274984086569064,0.0018300445576066205,0.0064449395289624435,0.008274984086569064,0.0018300445576066205
no_interference_confounding_beta_015,no_interference_confounding_beta_015,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_015/cv_runs/default/candidates/default_candidate_0002/fold_3,completed,0.4727901839156357,0.6635796083153834,0.21789837989141952,0.08130606360306783,0.6635796083153834,0.21789837989141952,0.08130606360306783,0.019469167196439922,0.00572155117609663,-0.013747616020343294,0.019469167196439922,0.00572155117609663,-0.013747616020343294
