experiment_name,descriptor,variant_name,variant_slug,optimizer_mode,field_mode,latent_rank,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,ranking_mode,rank_in_experiment,is_best,total_recovery_rmse,final_loss,field_rmse,interaction_fro_error,optimizer_status,beta_abs_error,xi_abs_error,eta_abs_error,estimated_field_max_abs_entry,estimated_field_rank,true_field_max_abs_entry,true_field_rank
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,alternating_rank_2_rw_fixed_beta,alternating_rank_2_rw_fixed_beta,alternating_latent_rank,low_rank_plus_early_treatment_confounding,2,0.0,0.0,5.0,{'beta': -0.3},total_recovery_rmse,1,True,0.43989099355405287,0.5376414651806838,0.3442959133770102,0.6220946049244269,CONVERGED: alternating objective tolerance reached,0.0,0.06587395768601711,0.029721122491025542,2.1602869402949363,2,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,concurrent_rank_2_rw_fixed_beta,concurrent_rank_2_rw_fixed_beta,concurrent_latent_rank,low_rank_plus_early_treatment_confounding,2,0.0,0.0,5.0,{'beta': -0.3},total_recovery_rmse,2,False,0.4405326922494557,0.5376560903357087,0.3439637407992414,0.6351200075562808,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.06725322510775966,0.029315726342454607,1.9502396422180301,2,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,alternating_rank_5_rw_fixed_beta,alternating_rank_5_rw_fixed_beta,alternating_latent_rank,low_rank_plus_early_treatment_confounding,5,0.0,0.0,7.0,{'beta': -0.3},total_recovery_rmse,3,False,0.48743480106114,0.5182841975763426,0.35682137945639497,1.0212360928533595,CONVERGED: alternating objective tolerance reached,0.0,0.10813928080316348,0.022474140801581555,2.3956975293905662,5,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,concurrent_rank_5_rw_fixed_beta,concurrent_rank_5_rw_fixed_beta,concurrent_latent_rank,low_rank_plus_early_treatment_confounding,5,0.0,0.0,7.0,{'beta': -0.3},total_recovery_rmse,4,False,0.4907755947943809,0.518292584045967,0.35691462842829774,1.0386451162346784,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.10998273236261757,0.02387823400346556,2.3335874159008023,5,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,manifold_rank_2_rw,manifold_rank_2_rw,exact_rank_manifold,low_rank_plus_early_treatment_confounding,2,0.0,0.05,0.0,{},total_recovery_rmse,5,False,0.4908728362505138,0.5378661732490003,0.3495211911563158,0.6901743286952601,"Terminated - min grad norm reached after 582 iterations, 41.00 seconds. | best_start=1/1",0.043543764171280475,0.07308295902995321,0.024724921892964324,1.6860506850519958,2,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,alternating_rank_2_rw,alternating_rank_2_rw,alternating_latent_rank,low_rank_plus_early_treatment_confounding,2,0.0,0.0,5.0,{},total_recovery_rmse,6,False,0.5092741335475816,0.5377259493281409,0.34490859032868637,0.8854817528259544,CONVERGED: alternating objective tolerance reached,0.04362062904016273,0.09376417518438884,0.02698073899434361,2.0550655061121597,2,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,concurrent_rank_2_rw,concurrent_rank_2_rw,concurrent_latent_rank,low_rank_plus_early_treatment_confounding,2,0.0,0.0,5.0,{},total_recovery_rmse,7,False,0.5098666484944726,0.5377453498199952,0.34449223501210796,0.8977748392406005,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.04371116396989311,0.09506589721814185,0.02659735229432969,1.8497747671694678,2,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,manifold_rank_5_rw_fixed_beta,manifold_rank_5_rw_fixed_beta,exact_rank_manifold,low_rank_plus_early_treatment_confounding,5,0.0,0.1,0.0,{'beta': -0.3},total_recovery_rmse,8,False,0.5202961690373222,0.5172037190060387,0.3754890388594431,1.1779845662279749,"Terminated - min grad norm reached after 1162 iterations, 87.30 seconds. | best_start=1/1",0.0,0.12473746735017854,0.02006966282770062,3.8128042980883956,5,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,manifold_rank_2_ws_xi_zero,manifold_rank_2_ws_xi_zero,exact_rank_manifold,low_rank_plus_early_treatment_confounding,2,0.0,0.1,0.0,{},total_recovery_rmse,9,False,0.5340849526919917,0.5381803288956095,0.3485086211055435,0.9602662739763906,"Terminated - min grad norm reached after 319 iterations, 17.89 seconds. | best_start=1/1",0.061348886392391805,0.10168315140253392,0.022544293791522563,1.6045004264250209,2,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,manifold_rank_2,manifold_rank_2,exact_rank_manifold,low_rank_plus_early_treatment_confounding,2,0.0,0.1,0.0,{},total_recovery_rmse,10,False,0.5439400577940353,0.5383984185352579,0.3490981497887784,1.0815573141941484,"Terminated - min grad norm reached after 626 iterations, 34.38 seconds. | best_start=1/1",0.058672576186538344,0.11452672983538059,0.021642601983338006,1.5040096859972507,2,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,alternating_rank_10_rw_fixed_beta,alternating_rank_10_rw_fixed_beta,alternating_latent_rank,low_rank_plus_early_treatment_confounding,10,0.0,0.0,9.0,{'beta': -0.3},total_recovery_rmse,11,False,0.567113581408883,0.48932572655955703,0.37317122691723326,1.5834245511400338,CONVERGED: alternating objective tolerance reached,0.0,0.1676697419574481,0.026272612534201656,2.5807200382952025,10,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,concurrent_rank_10_rw_fixed_beta,concurrent_rank_10_rw_fixed_beta,concurrent_latent_rank,low_rank_plus_early_treatment_confounding,10,0.0,0.0,9.0,{'beta': -0.3},total_recovery_rmse,12,False,0.56853091086042,0.48935847188387804,0.3733256636214018,1.5948593789791439,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.1688805824940125,0.026324664745005666,2.5469975224809156,10,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,alternating_rank_5_rw,alternating_rank_5_rw,alternating_latent_rank,low_rank_plus_early_treatment_confounding,5,0.0,0.0,7.0,{},total_recovery_rmse,13,False,0.5745201249419896,0.5185147148250407,0.3578933950514336,1.4001567457382038,CONVERGED: alternating objective tolerance reached,0.05157107571706199,0.14826340799685067,0.016792246176643377,2.334941438320121,5,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,concurrent_rank_5_rw,concurrent_rank_5_rw,concurrent_latent_rank,low_rank_plus_early_treatment_confounding,5,0.0,0.0,7.0,{},total_recovery_rmse,14,False,0.5751397296360296,0.5185248146790549,0.35792278324407206,1.4125603838263843,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.051932604213985295,0.14957683641128416,0.015707505766688,2.322997501792089,5,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,alternating_rank_2_ws_xi_zero,alternating_rank_2_ws_xi_zero,alternating_latent_rank,low_rank_plus_early_treatment_confounding,2,0.0,0.0,10.0,{},total_recovery_rmse,15,False,0.5918351308047122,0.5392980790644388,0.34470289835208356,1.4891647795064678,CONVERGED: alternating objective tolerance reached,0.06869808493710125,0.15768852019643087,0.02074562731909646,1.2580551364953927,2,2.0,21
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,alternating_rank_2,alternating_rank_2,alternating_latent_rank,low_rank_plus_early_treatment_confounding,2,0.0,0.0,10.0,{},total_recovery_rmse,16,False,0.5918469570614628,0.5392981149688569,0.3447031524531507,1.489264463211602,CONVERGED: alternating objective tolerance reached,0.06869940480257422,0.15769907576164865,0.020745324044089297,1.258015496529139,2,2.0,21
