category,name,estimate,true,squared_error
parameter,field::intercept,0.18376632936192247,0.18,1.4185236862479372e-05
parameter,beta,0.12073726746506895,0.12,5.435633150492033e-07
parameter,interaction::adjacency,0.11043550596286802,0.15,0.0015653491884142512
parameter,eta,0.01491824489496289,0.01,2.4189132846828517e-05
parameter,zeta,-0.1548164823816289,-0.15,2.319850253254166e-05
parameter,psi,0.048867335183056256,0.05,1.2829295875422126e-06
metric,final_loss,0.6746802536197806,,
metric,field_rmse,0.0037663293619224765,,
metric,interaction_fro_error,0.09057699508800561,,
metric,parameter_rmse,0.016475985319846034,,
