statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.3120261695421367,0.002886399901747544,0.30775616567131164,0.3113276929882769,0.3177000387082504,16
post_intervention_mean_magnetization,,,,,,0
