statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.17046,0.0034198830389356857,-0.175534,-0.17084,-0.164734,8
post_intervention_mean_magnetization,,,,,,0
