experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,field_mode,variant_name,variant_slug,fit_path,N,T,s,latent_rank,optimizer_mode,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,status,execution_mode,search_name,search_slug,split_kind,num_folds,best_candidate_path,num_training_slots,cv_spec_path,outer_num_folds,test_fold_id
partial_confounding,partial_confounding,partial_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding,fixed_artifact,fixed_artifact,confounded_low_rank,default__candidate_0001,default_candidate_0001,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/train_fits/default/train_cv__folds_7/default_candidate_0001,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.001,{},completed,train_fit,default,default,train_cv,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/best_candidate.yaml,346610,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/cv_spec.yaml,,
partial_confounding,partial_confounding,partial_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding,fixed_artifact,fixed_artifact,confounded_low_rank,xi_zero__candidate_0004,xi_zero_candidate_0004,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/train_fits/xi_zero/train_cv__folds_7/xi_zero_candidate_0004,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{'xi': 0.0},completed,train_fit,xi_zero,xi_zero,train_cv,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/xi_zero/best_candidate.yaml,346610,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/cv_spec.yaml,,
partial_confounding,partial_confounding,partial_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding,fixed_artifact,fixed_artifact,confounded_low_rank,default_test_train__candidate_0002,default_test_train_candidate_0002,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/train_fits/default_test_train/test_train_cv__outer_6__test_1__inner_7/default_test_train_candidate_0002,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.005,{},completed,train_fit,default_test_train,default_test_train,test_train_cv,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default_test_train/best_candidate.yaml,279205,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/cv_spec.yaml,6,1
partial_confounding,partial_confounding,partial_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding,fixed_artifact,fixed_artifact,confounded_low_rank,xi_zero_test_train__candidate_0002,xi_zero_test_train_candidate_0002,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/train_fits/xi_zero_test_train/test_train_cv__outer_6__test_1__inner_7/xi_zero_test_train_candidate_0002,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.005,{'xi': 0.0},completed,train_fit,xi_zero_test_train,xi_zero_test_train,test_train_cv,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/xi_zero_test_train/best_candidate.yaml,279205,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/cv_spec.yaml,6,1
