generation_manifest_path,fits_spec_path,experiment_name,experiment_slug,variant_name,variant_slug,fit_path
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_6,partial_confounding_6,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_6,partial_confounding_6,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6/fits/base
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_7,partial_confounding_7,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7/fits/alternating_rank_5_uv_5_e3_beta_mask
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_7,partial_confounding_7,alternating_rank_5_uv_5_e2_beta_mask,alternating_rank_5_uv_5_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7/fits/alternating_rank_5_uv_5_e2_beta_mask
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_7,partial_confounding_7,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_7,partial_confounding_7,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7/fits/base
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_8,partial_confounding_8,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8/fits/alternating_rank_5_uv_5_e3_beta_mask
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_8,partial_confounding_8,alternating_rank_5_uv_5_e2_beta_mask,alternating_rank_5_uv_5_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8/fits/alternating_rank_5_uv_5_e2_beta_mask
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_8,partial_confounding_8,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_8,partial_confounding_8,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8/fits/base
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_9,partial_confounding_9,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9/fits/alternating_rank_5_uv_5_e3_beta_mask
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_9,partial_confounding_9,alternating_rank_5_uv_5_e2_beta_mask,alternating_rank_5_uv_5_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9/fits/alternating_rank_5_uv_5_e2_beta_mask
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_9,partial_confounding_9,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_9,partial_confounding_9,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9/fits/base
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_10,partial_confounding_10,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10/fits/alternating_rank_5_uv_5_e3_beta_mask
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_10,partial_confounding_10,alternating_rank_5_uv_5_e2_beta_mask,alternating_rank_5_uv_5_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10/fits/alternating_rank_5_uv_5_e2_beta_mask
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_10,partial_confounding_10,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero
/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/generation_manifest_x10.csv,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/REVISIONS/hybrid/fits_spec.yaml,partial_confounding_10,partial_confounding_10,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10/fits/base
