experiment_name,experiment_slug,experiment_path,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,output_path,best_candidate_name,best_candidate_slug,weighted_mean_validation_loss,mean_fold_validation_loss,weighted_mean_validation_brier_score,mean_fold_validation_brier_score,standard_error_fold_validation_brier_score,weighted_mean_validation_ece,mean_fold_validation_ece,weighted_mean_validation_mean_magnetization_abs_diff,mean_fold_validation_mean_magnetization_abs_diff,standard_error_fold_validation_mean_magnetization_abs_diff,total_validation_slots,weighted_mean_post_s_validation_loss,mean_fold_post_s_validation_loss,weighted_mean_post_s_validation_brier_score,mean_fold_post_s_validation_brier_score,standard_error_fold_post_s_validation_brier_score,weighted_mean_post_s_validation_ece,mean_fold_post_s_validation_ece,weighted_mean_post_s_validation_mean_magnetization_abs_diff,mean_fold_post_s_validation_mean_magnetization_abs_diff,standard_error_fold_post_s_validation_mean_magnetization_abs_diff,total_post_s_validation_slots,status
partial_confounding,partial_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding,cv,default,default,train_cv,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default,default__candidate_0001,default_candidate_0001,0.6049705769455258,0.6049703818954454,0.20653379539100844,0.20653374906314217,0.0007313716788931144,0.04199955501685707,0.04199948229287971,0.010213422986308538,0.010213306219842051,0.0027451146176862705,328526,0.5918948956842814,0.591912569624364,0.20088106282473095,0.2008884334303223,0.00141106432859453,0.0382015135013347,0.0382075702278278,0.012064600171875512,0.012029097759796247,0.00322240887175498,183854,completed
partial_confounding,partial_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding,cv,xi_zero,xi_zero,train_cv,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/xi_zero,xi_zero__candidate_0004,xi_zero_candidate_0004,0.6064792145046025,0.6064791790116002,0.20875824580975896,0.20875825059820707,0.0006257197269932833,0.02466163509600427,0.024661804982714537,0.013363478080882485,0.013363184816942545,0.003334172359816185,328526,0.5940221127508424,0.5940324737995379,0.20331384967285254,0.2033180552565254,0.0012481676546199118,0.02245171160056524,0.02244300040361378,0.02898767500299151,0.02892113208674347,0.0070945474185738575,183854,completed
partial_confounding,partial_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding,cv,default_test_train,default_test_train,test_train_cv,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default_test_train,default_test_train__candidate_0002,default_test_train_candidate_0002,0.633788545164065,0.6337864181816402,0.2155426086387304,0.2155415705528972,0.0017072556048375474,0.0630584346286203,0.0630646656854058,0.005591391864367646,0.005570754077249827,0.0017806155081214697,242538,0.619969511424293,0.61989831896881,0.20995414306551508,0.20993047833479533,0.0022036582592967822,0.05869474393454309,0.05865067547101418,0.015266456159209327,0.015237556963704834,0.0030618409093919816,133962,completed
partial_confounding,partial_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding,cv,xi_zero_test_train,xi_zero_test_train,test_train_cv,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/xi_zero_test_train,xi_zero_test_train__candidate_0002,xi_zero_test_train_candidate_0002,0.6560906267637854,0.6560849720768822,0.22178568855872208,0.2217824711039455,0.001790828882851967,0.06539414361909378,0.06539330766337416,0.014715219883069869,0.014649726498914505,0.0026540938786996887,242538,0.6426051342257567,0.642331814909608,0.21651086186727347,0.21645771289910923,0.0029340347580913122,0.06123601474691085,0.06114336477114079,0.02382112091488631,0.023892365490564456,0.010355727393351,133962,completed
