source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_3_uv_5_e2,fit_alternating_rank_3_uv_5_e2,default,default,all_intervention,no_intervention,0,-0.50213,-0.50213
fit,alternating_rank_3_uv_5_e2_xi_zero,fit_alternating_rank_3_uv_5_e2_xi_zero,default,default,all_intervention,no_intervention,0,-0.5147900000000001,-0.5147900000000001
fit,base,fit_base,default,default,all_intervention,no_intervention,0,-0.32408000000000003,-0.32408000000000003
truth,truth,truth,default,default,all_intervention,no_intervention,0,-0.52873,-0.52873
