start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.6652073450843232,0.6652100691695224,0.4671521634833183,0.4949127985872617,60,421,True,CONVERGED: alternating objective tolerance reached,True
