start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.669295541852752,0.6692960364247007,0.5268941757496322,0.5309798395564564,25,176,True,CONVERGED: alternating objective tolerance reached,True
