time_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,0.269,0.02598076211353316,0.2447,0.26,0.3172,8
1,0.231,0.04121892769104991,0.15309999999999999,0.242,0.2746,8
2,0.2535,0.04014660633229165,0.1818,0.254,0.296,8
3,0.2435,0.037010133747394106,0.1981,0.22999999999999998,0.296,8
4,0.273,0.03653765181289022,0.2247,0.284,0.32,8
5,0.1795,0.04722022871609158,0.10700000000000001,0.184,0.2473,8
6,0.278,0.017435595774162687,0.2468,0.286,0.2953,8
7,0.2575,0.06212688628927093,0.1868,0.246,0.3667,8
8,0.2165,0.033730549951045866,0.1576,0.22199999999999998,0.25980000000000003,8
9,0.271,0.06042350536008318,0.1929,0.252,0.373,8
10,0.237,0.04141255848169731,0.1646,0.236,0.301,8
11,0.1725,0.03695605498426476,0.136,0.16799999999999998,0.24600000000000002,8
12,0.2375,0.04232906802659374,0.16870000000000002,0.258,0.2845,8
13,0.2905,0.043171170936169886,0.2216,0.294,0.3615,8
14,0.2445,0.022399776784602112,0.224,0.236,0.2864,8
15,0.2185,0.030261361502748017,0.1802,0.216,0.27749999999999997,8
16,0.28150000000000003,0.028978440261684203,0.2232,0.29,0.3151,8
17,0.30300000000000005,0.027910571473905715,0.2687,0.304,0.3459,8
18,0.313,0.03729611239794303,0.2373,0.326,0.3499,8
19,0.25,0.03527038417709679,0.1903,0.264,0.2873,8
20,0.177,0.024556058315617347,0.1527,0.16799999999999998,0.2153,8
21,0.14750000000000002,0.028031232580819562,0.112,0.146,0.1918,8
22,0.1785,0.05624722215363174,0.0872,0.182,0.27090000000000003,8
23,0.33099999999999996,0.0298496231131986,0.2854,0.33999999999999997,0.3673,8
24,0.3235,0.04662349193271563,0.2767,0.318,0.4133,8
25,0.33549999999999996,0.023616731357239084,0.3028,0.33,0.3732,8
26,0.301,0.03154362059117501,0.24769999999999998,0.304,0.34709999999999996,8
27,0.32999999999999996,0.034928498393145956,0.27290000000000003,0.33199999999999996,0.3779,8
28,0.189,0.03648287269390941,0.1574,0.178,0.26530000000000004,8
29,0.3165,0.031964824416849204,0.26940000000000003,0.316,0.3633,8
30,0.246,0.038470768123342686,0.1828,0.254,0.2913,8
31,0.2235,0.03081801421246996,0.1769,0.22599999999999998,0.2711,8
32,0.2755,0.028526303651191822,0.2315,0.28200000000000003,0.3165,8
33,0.268,0.034117444218463966,0.22870000000000001,0.26,0.3252,8
34,0.3225,0.04372356344123841,0.2555,0.32,0.38780000000000003,8
35,0.28150000000000003,0.01948717526990507,0.2567,0.28200000000000003,0.3106,8
36,0.2755,0.029491524206117257,0.2428,0.26,0.3285,8
37,0.20600000000000002,0.03509985754956849,0.16870000000000002,0.2,0.269,8
38,0.2665,0.018861336113860008,0.23550000000000001,0.27,0.2913,8
39,0.26,0.03382306905057552,0.2089,0.258,0.3026,8
40,0.29050000000000004,0.04303196486334316,0.2148,0.314,0.3332,8
41,0.21550000000000002,0.030029152502193603,0.184,0.20600000000000002,0.27230000000000004,8
42,0.32399999999999995,0.027276363393971714,0.2934,0.316,0.37370000000000003,8
43,0.259,0.016093476939431087,0.2315,0.262,0.2786,8
44,0.29400000000000004,0.036769552621700466,0.2487,0.29600000000000004,0.3445,8
45,0.1895,0.029660579899927784,0.1548,0.186,0.2469,8
46,0.237,0.04676537180435969,0.1583,0.244,0.30760000000000004,8
47,0.2425,0.04715665382530868,0.1701,0.26,0.2979,8
48,0.34349999999999997,0.03478146057887738,0.3014,0.346,0.39790000000000003,8
49,0.215,0.03254228019054597,0.1807,0.20400000000000001,0.2725,8
