statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.30621014973601457,0.0010054673018222943,-0.3077864170104729,-0.3062519834973024,-0.30502971639594934,8
post_intervention_mean_magnetization,-0.26981266908274204,0.0014971169798440587,-0.2722694094226941,-0.26962380685008425,-0.2681269460466541,8
