start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.7419562975669993,0.7419877330325454,0.5128337162657195,0.5505648321278874,69,484,True,CONVERGED: alternating objective tolerance reached,True
