statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.14790560716655607,0.003351036232720271,0.14263575536385756,0.1474010174740102,0.1537215217872152,16
post_intervention_mean_magnetization,,,,,,0
