statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.17618,0.004148397280878481,-0.179422,-0.17775999999999997,-0.167418,8
post_intervention_mean_magnetization,,,,,,0
