statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.37666791292788304,0.0023340177557352663,0.37309806691037994,0.3772266533732137,0.38052370665780433,16
post_intervention_mean_magnetization,0.3780095610604085,0.0031865404840337483,0.37331850602040034,0.3777590306005062,0.3841258276452693,16
