start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.8299035638032453,0.8299806628607329,0.38708729192671093,0.4588356990666162,2000,14001,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,True
