source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_8_uv_1_e2_beta_mask_xi_zero,fit_alternating_rank_8_uv_1_e2_beta_mask_xi_zero,default,default,all_intervention_from_s,no_intervention,50,-0.42390366694555837,-0.7489816752590475
fit,alternating_rank_8_uv_5_e3_beta_mask,fit_alternating_rank_8_uv_5_e3_beta_mask,default,default,all_intervention_from_s,no_intervention,50,-0.510244943885058,-0.9012786483589403
fit,base,fit_base,default,default,all_intervention_from_s,no_intervention,50,-0.2463042035717377,-0.43740110254708797
truth,truth,truth,default,default,all_intervention_from_s,no_intervention,50,-0.5163404114134041,-0.9130685008422236
