2026-05-03 09:55:43 | INFO | Loading data...
2026-05-03 09:55:43 | INFO | Using panel artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2020_09_06/panel_data.npz
2026-05-03 09:55:43 | INFO | Using x_0 artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2020_09_06/x_0.npy
2026-05-03 09:55:43 | INFO | Using fit config: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2020_09_06/fits/alternating_rank_8_uv_5_e4_beta_mask/fit_realized_config.yaml
2026-05-03 09:55:43 | INFO | Using model artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2020_09_06
2026-05-03 09:55:43 | INFO | Using truth artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__contiguity__start_2020_09_06
2026-05-03 09:55:43 | INFO | Configured optimizer mode: alternating_latent_rank
2026-05-03 09:55:43 | INFO | Configured latent rank: 8
2026-05-03 09:55:43 | INFO | Using a fixed known graph with scalar xi.
2026-05-03 09:55:43 | INFO | Fit-time hard bounds active: False
2026-05-03 09:55:43 | INFO | Fixed scalar parameters: {}
2026-05-03 09:55:43 | INFO | Warm-start fixed scalars: {} for 0 steps
2026-05-03 09:55:43 | INFO | Beta mask before s: True with s=23
2026-05-03 09:55:43 | INFO | Beta mask after e: True with e=88
2026-05-03 09:55:43 | INFO | Alternating V-column L2-ball constraint active with radius 1.0
2026-05-03 09:55:43 | INFO | Optimizer settings: steps=20000, tol=1e-09, n_starts=1, seed=0, lambda_nuclear=0.0, lambda_frobenius=0.0, lambda_uv_ridge=0.0005, v_column_l2_max=1.0, proximal_lr=1.0
2026-05-03 09:55:43 | INFO | Alternating low-rank start 1/1 | seed=0 | initial_loss=0.661623 | initial_penalized=0.661623
2026-05-03 09:55:43 | INFO | Alternating low-rank iter 0 | Loss: 0.495202 | Penalized: 0.495246
2026-05-03 09:55:54 | INFO | Alternating low-rank iter 100 | Loss: 0.395319 | Penalized: 0.396415
2026-05-03 09:56:06 | INFO | Alternating low-rank iter 200 | Loss: 0.392737 | Penalized: 0.394296
2026-05-03 09:56:17 | INFO | Alternating low-rank iter 300 | Loss: 0.391469 | Penalized: 0.393411
2026-05-03 09:56:25 | INFO | Alternating low-rank iter 400 | Loss: 0.390641 | Penalized: 0.392912
2026-05-03 09:56:33 | INFO | Alternating low-rank iter 500 | Loss: 0.389991 | Penalized: 0.392540
2026-05-03 09:56:42 | INFO | Alternating low-rank iter 600 | Loss: 0.389276 | Penalized: 0.392091
2026-05-03 09:56:50 | INFO | Alternating low-rank iter 700 | Loss: 0.388539 | Penalized: 0.391631
2026-05-03 09:56:58 | INFO | Alternating low-rank iter 800 | Loss: 0.388024 | Penalized: 0.391364
2026-05-03 09:57:06 | INFO | Alternating low-rank iter 900 | Loss: 0.387724 | Penalized: 0.391249
2026-05-03 09:57:15 | INFO | Alternating low-rank iter 1000 | Loss: 0.387545 | Penalized: 0.391198
2026-05-03 09:57:23 | INFO | Alternating low-rank iter 1100 | Loss: 0.387434 | Penalized: 0.391173
2026-05-03 09:57:31 | INFO | Alternating low-rank iter 1200 | Loss: 0.387362 | Penalized: 0.391159
2026-05-03 09:57:39 | INFO | Alternating low-rank iter 1300 | Loss: 0.387313 | Penalized: 0.391150
2026-05-03 09:57:47 | INFO | Alternating low-rank iter 1400 | Loss: 0.387279 | Penalized: 0.391143
2026-05-03 09:57:55 | INFO | Alternating low-rank iter 1500 | Loss: 0.387255 | Penalized: 0.391137
2026-05-03 09:58:03 | INFO | Alternating low-rank iter 1600 | Loss: 0.387237 | Penalized: 0.391132
2026-05-03 09:58:11 | INFO | Alternating low-rank iter 1700 | Loss: 0.387223 | Penalized: 0.391127
2026-05-03 09:58:18 | INFO | Alternating low-rank iter 1800 | Loss: 0.387211 | Penalized: 0.391122
2026-05-03 09:58:26 | INFO | Alternating low-rank iter 1900 | Loss: 0.387201 | Penalized: 0.391117
2026-05-03 09:58:34 | INFO | Alternating low-rank iter 2000 | Loss: 0.387191 | Penalized: 0.391111
2026-05-03 09:58:42 | INFO | Alternating low-rank iter 2100 | Loss: 0.387178 | Penalized: 0.391103
2026-05-03 09:58:50 | INFO | Alternating low-rank iter 2200 | Loss: 0.387156 | Penalized: 0.391088
