unit_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,0.09357142857142861,0.0,0.09357142857142861,0.09357142857142861,0.09357142857142861,1
1,0.031607142857142875,0.0,0.031607142857142875,0.031607142857142875,0.031607142857142875,1
2,0.20285714285714287,0.0,0.20285714285714287,0.20285714285714287,0.20285714285714287,1
3,-0.056656746031746044,0.0,-0.056656746031746044,-0.056656746031746044,-0.056656746031746044,1
4,0.12032738095238095,0.0,0.12032738095238095,0.12032738095238095,0.12032738095238095,1
5,-0.15223214285714287,0.0,-0.15223214285714287,-0.15223214285714287,-0.15223214285714287,1
6,-0.021140873015873023,0.0,-0.021140873015873023,-0.021140873015873023,-0.021140873015873023,1
7,0.13189484126984127,0.0,0.13189484126984127,0.13189484126984127,0.13189484126984127,1
8,-0.0388392857142857,0.0,-0.0388392857142857,-0.0388392857142857,-0.0388392857142857,1
9,0.13750992063492062,0.0,0.13750992063492062,0.13750992063492062,0.13750992063492062,1
10,0.19010912698412702,0.0,0.19010912698412702,0.19010912698412702,0.19010912698412702,1
11,-0.04651785714285715,0.0,-0.04651785714285715,-0.04651785714285715,-0.04651785714285715,1
12,0.1181547619047619,0.0,0.1181547619047619,0.1181547619047619,0.1181547619047619,1
13,0.020982142857142866,0.0,0.020982142857142866,0.020982142857142866,0.020982142857142866,1
14,0.12580357142857143,0.0,0.12580357142857143,0.12580357142857143,0.12580357142857143,1
15,-0.029037698412698414,0.0,-0.029037698412698414,-0.029037698412698414,-0.029037698412698414,1
16,0.18871031746031747,0.0,0.18871031746031747,0.18871031746031747,0.18871031746031747,1
17,-0.009642857142857137,0.0,-0.009642857142857137,-0.009642857142857137,-0.009642857142857137,1
18,0.12214285714285715,0.0,0.12214285714285715,0.12214285714285715,0.12214285714285715,1
19,-0.05098214285714286,0.0,-0.05098214285714286,-0.05098214285714286,-0.05098214285714286,1
20,0.14973214285714284,0.0,0.14973214285714284,0.14973214285714284,0.14973214285714284,1
21,0.22,0.0,0.22,0.22,0.22,1
22,0.04735119047619048,0.0,0.04735119047619048,0.04735119047619048,0.04735119047619048,1
23,-0.13714285714285712,0.0,-0.13714285714285712,-0.13714285714285712,-0.13714285714285712,1
24,0.18034722222222221,0.0,0.18034722222222221,0.18034722222222221,0.18034722222222221,1
25,-0.034365079365079376,0.0,-0.034365079365079376,-0.034365079365079376,-0.034365079365079376,1
26,0.21625,0.0,0.21625,0.21625,0.21625,1
27,0.03625,0.0,0.03625,0.03625,0.03625,1
28,0.10696428571428569,0.0,0.10696428571428569,0.10696428571428569,0.10696428571428569,1
29,-0.05429563492063494,0.0,-0.05429563492063494,-0.05429563492063494,-0.05429563492063494,1
30,-0.01125,0.0,-0.01125,-0.01125,-0.01125,1
31,0.09866071428571428,0.0,0.09866071428571428,0.09866071428571428,0.09866071428571428,1
32,0.07550595238095238,0.0,0.07550595238095238,0.07550595238095238,0.07550595238095238,1
33,0.1877876984126984,0.0,0.1877876984126984,0.1877876984126984,0.1877876984126984,1
34,0.19747222222222224,0.0,0.19747222222222224,0.19747222222222224,0.19747222222222224,1
