source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_3_uv_1_e1,fit_alternating_rank_3_uv_1_e1,default,default,all_intervention_from_s,no_intervention,0,0.27455,0.27455
fit,alternating_rank_3_uv_1_e2,fit_alternating_rank_3_uv_1_e2,default,default,all_intervention_from_s,no_intervention,0,0.237,0.237
fit,alternating_rank_3_uv_5_e2,fit_alternating_rank_3_uv_5_e2,default,default,all_intervention_from_s,no_intervention,0,0.26025,0.26025
fit,snn_8nn_u_mr1,fit_snn_8nn_u_mr1,default,default,all_intervention_from_s,no_intervention,0,0.13781882539682538,0.13781882539682538
fit,snn_8nn_u_mr2,fit_snn_8nn_u_mr2,default,default,all_intervention_from_s,no_intervention,0,0.1378044041734262,0.1378044041734262
fit,snn_8nn_u_mr4,fit_snn_8nn_u_mr4,default,default,all_intervention_from_s,no_intervention,0,0.1378044041734262,0.1378044041734262
truth,truth,truth,default,default,all_intervention_from_s,no_intervention,0,0.22473000000000004,0.22473000000000004
