statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.2738603633543813,0.0031277932059463774,0.26801055167829846,0.2736346516007533,0.27893610834164173,16
post_intervention_mean_magnetization,,,,,,0
