statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.21158,0.006134851261440659,-0.21907400000000002,-0.21336,-0.200988,8
post_intervention_mean_magnetization,,,,,,0
