start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.7571636288501682,0.7571651094658526,0.5588041714817196,0.5674814368588051,741,5188,True,CONVERGED: alternating objective tolerance reached,True
