experiment_name,experiment_slug,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,candidate_name,candidate_slug,candidate_index,cv_fold_id,num_training_slots,num_validation_slots,num_post_s_validation_slots,fit_path,status,fit_loss,validation_loss,validation_brier_score,validation_ece,post_s_validation_loss,post_s_validation_brier_score,post_s_validation_ece,validation_mean_magnetization_abs_diff,validation_observed_mean_magnetization,validation_sampled_mean_magnetization_mean,post_s_validation_mean_magnetization_abs_diff,post_s_validation_observed_mean_magnetization,post_s_validation_sampled_mean_magnetization_mean
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,1,287491,46962,25958,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0001/fold_1,completed,0.5386284331513048,0.6041926647606648,0.2062960844246568,0.04031539196099731,0.5926141212470996,0.20172703762241212,0.038392315875706955,0.004173587155572591,0.007367658958306716,0.003194071802734125,0.0028026042067955947,-0.12789891362970954,-0.13070151783650513
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,2,287514,46928,26231,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0001/fold_2,completed,0.5373410610051848,0.6126414220762064,0.20965304556846645,0.04488558756334464,0.6029098091044717,0.205380234645299,0.04094831446780896,0.007508843334469826,0.011634844868735084,0.01914368820320491,0.013524074568258937,-0.11135679158247874,-0.12488086615073768
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,3,287577,46911,26419,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0001/fold_3,completed,0.538157662439724,0.6066026022347851,0.20743304964108386,0.041048628443870715,0.5993954039979248,0.20413293255001225,0.03923130592422818,0.003749120675321349,0.05497644475709322,0.05872556543241457,0.0007191793784776072,-0.031227525644422573,-0.03194670502290018
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,4,287496,46909,26569,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0001/fold_4,completed,0.5389936993462201,0.6036868151386673,0.20637768695040268,0.04334141284047431,0.590692508293434,0.20053697019152986,0.039605159423287795,0.011695516851776833,0.07761836747745635,0.06592285062567951,0.02117128984907223,0.007188829086529414,-0.013982460762542814
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,5,287525,46917,26474,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0001/fold_5,completed,0.5396108086753618,0.5976442865472971,0.20320878148966715,0.038402691820423336,0.5748699277765319,0.1937209723279667,0.031623395489733884,0.011885350725749727,0.08625871219387429,0.07437336146812457,0.02367417088464154,0.03437334743521946,0.010699176550577925
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,6,287426,46954,26123,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0001/fold_6,completed,0.5382579215023793,0.606288639191275,0.20699454235017198,0.04387230209786984,0.59075702503782,0.20007197771182444,0.03957572197877758,0.0074860501767687465,0.07253908080248754,0.08002513097925629,0.010895570952800217,0.028825173219002413,0.017929602266202195
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,7,287485,46945,26080,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0001/fold_7,completed,0.5383738532207395,0.6037362433192209,0.20577305301754614,0.04213036132317783,0.5921491919132656,0.20064890896321172,0.03807677843525125,0.024994674619235276,0.0579188411971456,0.03292416657791032,0.011416794478527614,-0.052607361963190186,-0.0640241564417178
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,1,287491,46962,25958,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0002/fold_1,completed,0.5386863307548628,0.6023315009089468,0.2057953319126578,0.038228867980537956,0.590790833444261,0.20123935928522557,0.03566063181172727,0.001948383799667816,0.007367658958306716,0.0054192751586389,0.0035586331766700174,-0.12789891362970954,-0.13145754680637955
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,2,287514,46928,26231,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0002/fold_2,completed,0.5373931595112801,0.6106859388369058,0.2091407750563123,0.042468168910348346,0.6007101554000526,0.2048227961156249,0.03834918399431191,0.00883534350494374,0.011634844868735084,0.020470188373678824,0.015129998856315052,-0.11135679158247874,-0.1264867904387938
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,3,287577,46911,26419,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0002/fold_3,completed,0.5382038971778345,0.6048618719337602,0.20697425483288187,0.03877842349003486,0.59749773971628,0.2036481806194863,0.03714868786308081,0.004212764596789667,0.05497644475709322,0.05918920935388289,0.004371853590219164,-0.031227525644422573,-0.03559937923464174
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,4,287496,46909,26569,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0002/fold_4,completed,0.5390441395068334,0.6019079370327765,0.20589331993433718,0.04081012160882686,0.5886533714855547,0.2000027992849563,0.03692613738730022,0.010920079302479263,0.07761836747745635,0.06669828817497708,0.02411174677255448,0.007188829086529414,-0.016922917686025066
partial_confounding,partial_confounding,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,5,287525,46917,26474,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding/cv_runs/default/candidates/default_candidate_0002/fold_5,completed,0.5396699121048962,0.5958066307942448,0.20274230406181032,0.036257429243258685,0.5729003703219546,0.19322113391679188,0.02934035013377155,0.011112709678794463,0.08625871219387429,0.07514600251507983,0.02622856387398958,0.03437334743521946,0.008144783561229886
