experiment_name,descriptor,variant_name,variant_slug,optimizer_mode,field_mode,latent_rank,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,ranking_mode,rank_in_experiment,is_best,total_recovery_rmse,final_loss,field_rmse,interaction_fro_error,optimizer_status,beta_estimate,xi_estimate,eta_estimate,estimated_field_max_abs_entry,estimated_field_rank,estimated_field_frobenius_norm,estimated_field_nuclear_norm,estimated_singular_value_count,estimated_u_frobenius_norm,estimated_v_frobenius_norm,estimated_sv_1,estimated_sv_2,estimated_sv_3,estimated_sv_4,estimated_sv_5
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_rank_5_uv_5_e3,alternating_rank_5_uv_5_e3,alternating_latent_rank,,5,0.0,0.0,0.005,{},final_loss_only,1,True,,0.39689919601656437,,,CONVERGED: alternating objective tolerance reached,-0.0008159164645530632,1.0895070180465727,0.04799663463870376,9.255032860190381,5,598.951934390905,1209.8053218571497,5,2.23606797749979,2.23606797749979,453.19622690037164,261.57756236757314,210.9466827384738,148.49124590253157,135.59360394819535
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_rank_5_uv_1_e2_xi_zero,alternating_rank_5_uv_1_e2_xi_zero,alternating_latent_rank,,5,0.0,0.0,0.01,{'xi': 0.0},final_loss_only,2,False,,0.40911605784655586,,,CONVERGED: alternating objective tolerance reached,0.02248997859262607,0.0,0.08413775451644372,7.4602600605843055,5,653.5565388822439,1280.0032928177534,5,2.23606797749979,2.23606797749979,522.119207910187,269.1739177576339,199.35003428548552,159.97720392090835,129.3829289435336
