statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.31651642295336213,0.0019639940315203854,0.31380026586905946,0.31616262324138694,0.3193620527306968,16
post_intervention_mean_magnetization,0.3177473988291536,0.002193614053128712,0.31381496536032927,0.31769307462228696,0.32140885037196104,16
