experiment_name,experiment_slug,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,candidate_name,candidate_slug,candidate_index,cv_fold_id,num_training_slots,num_validation_slots,num_post_s_validation_slots,fit_path,status,fit_loss,validation_loss,validation_brier_score,validation_ece,post_s_validation_loss,post_s_validation_brier_score,post_s_validation_ece,validation_mean_magnetization_abs_diff,validation_observed_mean_magnetization,validation_sampled_mean_magnetization_mean,post_s_validation_mean_magnetization_abs_diff,post_s_validation_observed_mean_magnetization,post_s_validation_sampled_mean_magnetization_mean
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,1,287491,46962,25958,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0001/fold_1,completed,0.4080827655157239,0.6306072024871786,0.19025507596429428,0.07260616343015258,0.4919921483330679,0.1602469148983023,0.019505709528651896,0.018389868404241755,-0.21838933605894126,-0.236779204463183,0.05041798289544647,-0.3154326219277294,-0.3658506048231759
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,2,287514,46928,26231,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0001/fold_2,completed,0.41369341642849244,0.5605970261304487,0.16015757262236247,0.051592841707750275,0.5030989755479033,0.16499007192891613,0.0279169227080997,0.015614345380156824,-0.37623593590180704,-0.3606215905216502,0.03925698600892075,-0.3934657466356601,-0.35420876062673934
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,3,287577,46911,26419,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0001/fold_3,completed,0.4106492053304633,0.5439579137121408,0.16995342941681135,0.044440599984473195,0.5362472255536276,0.17776255424625348,0.028379887837519657,0.015545394470380114,-0.2696382511564452,-0.25409285668606507,0.014426170559067336,-0.23956243612551573,-0.25398860668458306
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,4,287496,46909,26569,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0001/fold_4,completed,0.4188374015777796,0.5023611977372461,0.1530772037231706,0.03385679601227371,0.5019194692172068,0.16139778074456623,0.020719174426861685,0.004383487177300749,-0.28239783410432967,-0.2780143469270289,0.08310436975422483,-0.17113929767774474,-0.2542436674319696
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,5,287525,46917,26474,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0001/fold_5,completed,0.41527303668502014,0.5762900369634227,0.1747819502878015,0.06512510824966294,0.5096440700212611,0.1684604251303154,0.029979804666939225,0.15532482895325792,-0.3579725898927894,-0.2026477609395315,0.11524514618115889,-0.2644859107048425,-0.14924076452368362
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,6,287426,46954,26123,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0001/fold_6,completed,0.4169791817944695,0.5783306189111598,0.17024399164083573,0.056979924275639596,0.48147030303214505,0.15648829208352089,0.012392074521506624,0.05698130084763811,-0.30037909443284916,-0.24339779358521105,0.0008900202886345243,-0.17245339356122957,-0.1733434138498641
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,7,287485,46945,26080,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0001/fold_7,completed,0.4097657356030869,0.6272881898603238,0.18776497708970324,0.07469045911018003,0.5091433151668138,0.1647232329570951,0.04537757169347689,0.14387048673980188,-0.3684950473958888,-0.2246245606560869,0.11000287576687112,-0.37875766871165645,-0.2687547929447853
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,1,287491,46962,25958,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0002/fold_1,completed,0.4095653046476227,0.5456416027738169,0.1742115735294836,0.050115416809652716,0.4907316647400345,0.1600352997228078,0.022065186685142422,0.08615210169924617,-0.21838933605894126,-0.3045414377581874,0.047860967717081426,-0.3154326219277294,-0.36329358964481084
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,2,287514,46928,26231,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0002/fold_2,completed,0.415626890115935,0.4980554961144177,0.155942746381965,0.04120085047118224,0.5013563032564051,0.1648649421772175,0.02889797387199232,0.01618436754176611,-0.37623593590180704,-0.36005156836004093,0.02865883877854447,-0.3934657466356601,-0.3648069078571156
outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,3,287577,46911,26419,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/USCounty/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/default/candidates/default_candidate_0002/fold_3,completed,0.4123588472111795,0.5086133071431123,0.16480326073818546,0.03368568431971606,0.52738485309563,0.17521575841950937,0.024042535960956193,0.008316279763808054,-0.2696382511564452,-0.26132197139263713,0.01907244785949505,-0.23956243612551573,-0.2586348839850108
