statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.0860702614379085,0.002452866562990301,0.08267281488866733,0.08557383405339536,0.09071604630552786,16
post_intervention_mean_magnetization,,,,,,0
