statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.08080446161515455,0.0023239527984693156,0.07792317491968538,0.0804890882906835,0.08505455854658248,16
post_intervention_mean_magnetization,0.04794974052202367,0.0026472304658733303,0.043855612649231795,0.04755477158268784,0.05232507605388961,16
