2026-07-26 06:54:31 | INFO | Loading data...
2026-07-26 06:54:31 | INFO | Using panel artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_4/panel_data.npz
2026-07-26 06:54:31 | INFO | Using x_0 artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_4/x_0.npy
2026-07-26 06:54:31 | INFO | Using fit config: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_4/fits_baselines/treatment_split_rank_1_uv_1_e1/fit_realized_config.yaml
2026-07-26 06:54:31 | INFO | Using model artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_4
2026-07-26 06:54:31 | INFO | Using truth artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_4
2026-07-26 06:54:31 | INFO | Configured optimizer mode: alternating_treatment_split_latent_rank
2026-07-26 06:54:31 | INFO | Configured latent rank: 1
2026-07-26 06:54:31 | INFO | Using a fixed known graph with scalar xi.
2026-07-26 06:54:31 | INFO | Fit-time hard bounds active: False
2026-07-26 06:54:31 | INFO | Fixed scalar parameters: {'beta': 0.0, 'xi': 0.0, 'eta': 0.0}
2026-07-26 06:54:31 | INFO | Warm-start fixed scalars: {} for 0 steps
2026-07-26 06:54:31 | INFO | Beta-gradient mask before s: False with s=0
2026-07-26 06:54:31 | INFO | Beta-gradient mask after e: False with e=10
2026-07-26 06:54:31 | INFO | Alternating V-column L2-ball constraint active with radius 1.0
2026-07-26 06:54:31 | INFO | Optimizer settings: steps=20000, tol=1e-09, n_starts=1, seed=0, lambda_nuclear=0.0, lambda_frobenius=0.0, lambda_uv_ridge=0.1, v_column_l2_max=1.0, proximal_lr=1.0
2026-07-26 06:54:31 | INFO | Treatment-split alternating low-rank start 1/1 | seed=0 | initial_loss=0.693109 | initial_penalized=0.693121
2026-07-26 06:54:31 | INFO | Treatment-split alternating low-rank iter 0 | Loss: 0.691488 | Penalized: 0.691509
2026-07-26 06:54:32 | INFO | Treatment-split alternating low-rank iter 100 | Loss: 0.628970 | Penalized: 0.644391
2026-07-26 06:54:34 | INFO | Treatment-split alternating low-rank iter 200 | Loss: 0.628986 | Penalized: 0.644411
2026-07-26 06:54:36 | INFO | Treatment-split alternating low-rank iter 300 | Loss: 0.628985 | Penalized: 0.644412
2026-07-26 06:54:37 | INFO | Treatment-split alternating low-rank iter 400 | Loss: 0.628987 | Penalized: 0.644413
2026-07-26 06:54:39 | INFO | Treatment-split alternating low-rank iter 500 | Loss: 0.628988 | Penalized: 0.644414
2026-07-26 06:54:41 | INFO | Treatment-split alternating low-rank iter 600 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:42 | INFO | Treatment-split alternating low-rank iter 700 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:44 | INFO | Treatment-split alternating low-rank iter 800 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:45 | INFO | Treatment-split alternating low-rank iter 900 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:47 | INFO | Treatment-split alternating low-rank iter 1000 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:49 | INFO | Treatment-split alternating low-rank iter 1100 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:50 | INFO | Treatment-split alternating low-rank iter 1200 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:52 | INFO | Treatment-split alternating low-rank iter 1300 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:54 | INFO | Treatment-split alternating low-rank iter 1400 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:55 | INFO | Treatment-split alternating low-rank iter 1500 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:57 | INFO | Treatment-split alternating low-rank iter 1600 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:54:58 | INFO | Treatment-split alternating low-rank iter 1700 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:00 | INFO | Treatment-split alternating low-rank iter 1800 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:02 | INFO | Treatment-split alternating low-rank iter 1900 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:03 | INFO | Treatment-split alternating low-rank iter 2000 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:05 | INFO | Treatment-split alternating low-rank iter 2100 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:07 | INFO | Treatment-split alternating low-rank iter 2200 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:08 | INFO | Treatment-split alternating low-rank iter 2300 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:10 | INFO | Treatment-split alternating low-rank iter 2400 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:11 | INFO | Treatment-split alternating low-rank iter 2500 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:13 | INFO | Treatment-split alternating low-rank iter 2600 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:15 | INFO | Treatment-split alternating low-rank iter 2700 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:16 | INFO | Treatment-split alternating low-rank iter 2800 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:18 | INFO | Treatment-split alternating low-rank iter 2900 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:19 | INFO | Treatment-split alternating low-rank iter 3000 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:21 | INFO | Treatment-split alternating low-rank iter 3100 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:23 | INFO | Treatment-split alternating low-rank iter 3200 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:24 | INFO | Treatment-split alternating low-rank iter 3300 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:26 | INFO | Treatment-split alternating low-rank iter 3400 | Loss: 0.628989 | Penalized: 0.644414
2026-07-26 06:55:28 | INFO | Treatment-split alternating low-rank iter 3500 | Loss: 0.628989 | Penalized: 0.644414
