start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.7173892311545604,0.7175726091148878,0.582633351942142,0.5989395561575271,791,5538,True,CONVERGED: alternating objective tolerance reached,True
