statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.00259,0.004599293423994603,-0.0048319999999999995,0.0024000000000000002,0.010284,8
post_intervention_mean_magnetization,,,,,,0
