category,name,estimate,true,squared_error
parameter,field::intercept,0.9470475810807859,1.0,0.002803958669395943
parameter,beta,1.014263205776096,1.1,0.00735079788379206
parameter,interaction::adjacency,1.8065968046914358,2.0,0.037404795955562634
parameter,eta,0.7674399719289919,0.7,0.004548149813783226
parameter,zeta,-0.9683118057010014,-1.0,0.0010041416579310877
parameter,psi,0.4482748476401846,0.4,0.002330460914683035
metric,final_loss,0.14906677687454153,,
metric,field_rmse,0.05295241891921409,,
metric,interaction_fro_error,1.3675671090583204,,
metric,parameter_rmse,0.09612691688175239,,
