start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.6817387820674607,0.6817393328925058,0.5767433874647225,0.5809931172076113,450,3151,True,CONVERGED: alternating objective tolerance reached,True
