statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.02886385274516027,0.0017792211206936134,-0.031713741669311325,-0.028455612936730042,-0.026453795331929257,8
post_intervention_mean_magnetization,-0.21911081619110817,0.0037857229021536526,-0.2264248889796335,-0.21830432341381245,-0.2141123475065081,8
