2026-05-03 01:39:42 | INFO | Loading data...
2026-05-03 01:39:42 | INFO | Using panel artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c1/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/panel_data.npz
2026-05-03 01:39:42 | INFO | Using x_0 artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c1/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/x_0.npy
2026-05-03 01:39:42 | INFO | Using fit config: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c1/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/fits/alternating_rank_8_uv_5_e4_beta_mask/fit_realized_config.yaml
2026-05-03 01:39:42 | INFO | Using model artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c1/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding
2026-05-03 01:39:42 | INFO | Using truth artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r8_c1/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding
2026-05-03 01:39:42 | INFO | Configured optimizer mode: alternating_latent_rank
2026-05-03 01:39:42 | INFO | Configured latent rank: 8
2026-05-03 01:39:42 | INFO | Using a fixed known graph with scalar xi.
2026-05-03 01:39:42 | INFO | Fit-time hard bounds active: False
2026-05-03 01:39:42 | INFO | Fixed scalar parameters: {}
2026-05-03 01:39:42 | INFO | Warm-start fixed scalars: {} for 0 steps
2026-05-03 01:39:42 | INFO | Beta mask before s: True with s=50
2026-05-03 01:39:42 | INFO | Beta mask after e: True with e=115
2026-05-03 01:39:42 | INFO | Alternating V-column L2-ball constraint active with radius 1.0
2026-05-03 01:39:42 | INFO | Optimizer settings: steps=20000, tol=1e-09, n_starts=5, seed=0, lambda_nuclear=0.0, lambda_frobenius=0.0, lambda_uv_ridge=0.0005, v_column_l2_max=1.0, proximal_lr=1.0
2026-05-03 01:39:43 | INFO | Alternating low-rank start 1/5 | seed=0 | initial_loss=0.722137 | initial_penalized=0.722137
2026-05-03 01:39:43 | INFO | Alternating low-rank iter 0 | Loss: 0.561118 | Penalized: 0.561163
2026-05-03 01:39:54 | INFO | Alternating low-rank iter 100 | Loss: 0.510554 | Penalized: 0.511453
2026-05-03 01:40:05 | INFO | Alternating low-rank iter 200 | Loss: 0.508005 | Penalized: 0.509554
2026-05-03 01:40:16 | INFO | Alternating low-rank iter 300 | Loss: 0.506937 | Penalized: 0.508927
2026-05-03 01:40:25 | INFO | Alternating low-rank iter 400 | Loss: 0.506271 | Penalized: 0.508574
2026-05-03 01:40:34 | INFO | Alternating low-rank iter 500 | Loss: 0.505806 | Penalized: 0.508335
2026-05-03 01:40:43 | INFO | Alternating low-rank iter 600 | Loss: 0.505439 | Penalized: 0.508134
2026-05-03 01:40:52 | INFO | Alternating low-rank iter 700 | Loss: 0.505179 | Penalized: 0.507993
2026-05-03 01:41:01 | INFO | Alternating low-rank iter 800 | Loss: 0.505015 | Penalized: 0.507912
2026-05-03 01:41:10 | INFO | Alternating low-rank iter 900 | Loss: 0.504912 | Penalized: 0.507866
2026-05-03 01:41:19 | INFO | Alternating low-rank iter 1000 | Loss: 0.504846 | Penalized: 0.507839
2026-05-03 01:41:28 | INFO | Alternating low-rank iter 1100 | Loss: 0.504802 | Penalized: 0.507821
2026-05-03 01:41:37 | INFO | Alternating low-rank iter 1200 | Loss: 0.504772 | Penalized: 0.507809
2026-05-03 01:41:46 | INFO | Alternating low-rank iter 1300 | Loss: 0.504750 | Penalized: 0.507800
2026-05-03 01:41:55 | INFO | Alternating low-rank iter 1400 | Loss: 0.504733 | Penalized: 0.507793
2026-05-03 01:42:04 | INFO | Alternating low-rank iter 1500 | Loss: 0.504719 | Penalized: 0.507787
2026-05-03 01:42:13 | INFO | Alternating low-rank iter 1600 | Loss: 0.504708 | Penalized: 0.507781
2026-05-03 01:42:22 | INFO | Alternating low-rank iter 1700 | Loss: 0.504699 | Penalized: 0.507776
2026-05-03 01:42:31 | INFO | Alternating low-rank iter 1800 | Loss: 0.504691 | Penalized: 0.507772
2026-05-03 01:42:40 | INFO | Alternating low-rank iter 1900 | Loss: 0.504684 | Penalized: 0.507769
2026-05-03 01:42:49 | INFO | Alternating low-rank iter 2000 | Loss: 0.504678 | Penalized: 0.507765
2026-05-03 01:42:58 | INFO | Alternating low-rank iter 2100 | Loss: 0.504672 | Penalized: 0.507762
2026-05-03 01:43:08 | INFO | Alternating low-rank iter 2200 | Loss: 0.504667 | Penalized: 0.507759
2026-05-03 01:43:19 | INFO | Alternating low-rank iter 2300 | Loss: 0.504662 | Penalized: 0.507757
2026-05-03 01:43:31 | INFO | Alternating low-rank iter 2400 | Loss: 0.504657 | Penalized: 0.507754
2026-05-03 01:43:43 | INFO | Alternating low-rank iter 2500 | Loss: 0.504652 | Penalized: 0.507752
2026-05-03 01:43:54 | INFO | Alternating low-rank iter 2600 | Loss: 0.504647 | Penalized: 0.507750
2026-05-03 01:44:06 | INFO | Alternating low-rank iter 2700 | Loss: 0.504642 | Penalized: 0.507747
2026-05-03 01:44:17 | INFO | Alternating low-rank iter 2800 | Loss: 0.504636 | Penalized: 0.507745
2026-05-03 01:44:28 | INFO | Alternating low-rank iter 2900 | Loss: 0.504630 | Penalized: 0.507742
2026-05-03 01:44:38 | INFO | Alternating low-rank iter 3000 | Loss: 0.504623 | Penalized: 0.507739
2026-05-03 01:44:48 | INFO | Alternating low-rank iter 3100 | Loss: 0.504614 | Penalized: 0.507734
2026-05-03 01:44:58 | INFO | Alternating low-rank iter 3200 | Loss: 0.504600 | Penalized: 0.507727
2026-05-03 01:45:10 | INFO | Alternating low-rank iter 3300 | Loss: 0.504579 | Penalized: 0.507714
2026-05-03 01:45:23 | INFO | Alternating low-rank iter 3400 | Loss: 0.504539 | Penalized: 0.507688
2026-05-03 01:45:36 | INFO | Alternating low-rank iter 3500 | Loss: 0.504466 | Penalized: 0.507636
2026-05-03 01:45:49 | INFO | Alternating low-rank iter 3600 | Loss: 0.504373 | Penalized: 0.507571
2026-05-03 01:46:02 | INFO | Alternating low-rank iter 3700 | Loss: 0.504294 | Penalized: 0.507518
2026-05-03 01:46:15 | INFO | Alternating low-rank iter 3800 | Loss: 0.504239 | Penalized: 0.507484
2026-05-03 01:46:28 | INFO | Alternating low-rank iter 3900 | Loss: 0.504200 | Penalized: 0.507460
2026-05-03 01:46:41 | INFO | Alternating low-rank iter 4000 | Loss: 0.504172 | Penalized: 0.507442
2026-05-03 01:46:54 | INFO | Alternating low-rank iter 4100 | Loss: 0.504152 | Penalized: 0.507429
2026-05-03 01:47:07 | INFO | Alternating low-rank iter 4200 | Loss: 0.504137 | Penalized: 0.507418
2026-05-03 01:47:21 | INFO | Alternating low-rank iter 4300 | Loss: 0.504125 | Penalized: 0.507411
2026-05-03 01:47:35 | INFO | Alternating low-rank iter 4400 | Loss: 0.504118 | Penalized: 0.507406
2026-05-03 01:47:48 | INFO | Alternating low-rank iter 4500 | Loss: 0.504113 | Penalized: 0.507403
2026-05-03 01:48:02 | INFO | Alternating low-rank iter 4600 | Loss: 0.504110 | Penalized: 0.507401
2026-05-03 01:48:12 | INFO | Alternating low-rank iter 4700 | Loss: 0.504107 | Penalized: 0.507399
2026-05-03 01:48:22 | INFO | Alternating low-rank iter 4800 | Loss: 0.504105 | Penalized: 0.507399
2026-05-03 01:48:31 | INFO | Alternating low-rank iter 4900 | Loss: 0.504104 | Penalized: 0.507398
2026-05-03 01:48:41 | INFO | Alternating low-rank iter 5000 | Loss: 0.504103 | Penalized: 0.507397
2026-05-03 01:48:50 | INFO | Alternating low-rank iter 5100 | Loss: 0.504102 | Penalized: 0.507397
2026-05-03 01:49:00 | INFO | Alternating low-rank iter 5200 | Loss: 0.504101 | Penalized: 0.507396
2026-05-03 01:49:09 | INFO | Alternating low-rank iter 5300 | Loss: 0.504100 | Penalized: 0.507396
2026-05-03 01:49:19 | INFO | Alternating low-rank iter 5400 | Loss: 0.504100 | Penalized: 0.507396
2026-05-03 01:49:28 | INFO | Alternating low-rank iter 5500 | Loss: 0.504099 | Penalized: 0.507395
2026-05-03 01:49:38 | INFO | Alternating low-rank iter 5600 | Loss: 0.504099 | Penalized: 0.507395
2026-05-03 01:49:47 | INFO | Alternating low-rank iter 5700 | Loss: 0.504098 | Penalized: 0.507395
2026-05-03 01:49:57 | INFO | Alternating low-rank iter 5800 | Loss: 0.504098 | Penalized: 0.507395
2026-05-03 01:50:06 | INFO | Alternating low-rank iter 5900 | Loss: 0.504097 | Penalized: 0.507394
2026-05-03 01:50:16 | INFO | Alternating low-rank iter 6000 | Loss: 0.504097 | Penalized: 0.507394
2026-05-03 01:50:25 | INFO | Alternating low-rank iter 6100 | Loss: 0.504097 | Penalized: 0.507394
2026-05-03 01:50:34 | INFO | Alternating low-rank iter 6200 | Loss: 0.504096 | Penalized: 0.507394
2026-05-03 01:50:44 | INFO | Alternating low-rank iter 6300 | Loss: 0.504096 | Penalized: 0.507394
2026-05-03 01:50:53 | INFO | Alternating low-rank iter 6400 | Loss: 0.504096 | Penalized: 0.507394
2026-05-03 01:51:03 | INFO | Alternating low-rank iter 6500 | Loss: 0.504096 | Penalized: 0.507393
2026-05-03 01:51:12 | INFO | Alternating low-rank iter 6600 | Loss: 0.504095 | Penalized: 0.507393
2026-05-03 01:51:21 | INFO | Alternating low-rank iter 6700 | Loss: 0.504095 | Penalized: 0.507393
2026-05-03 01:51:28 | INFO | Alternating low-rank start 2/5 | seed=1 | initial_loss=0.778451 | initial_penalized=0.778451
2026-05-03 01:51:28 | INFO | Alternating low-rank iter 0 | Loss: 0.569834 | Penalized: 0.569892
2026-05-03 01:51:38 | INFO | Alternating low-rank iter 100 | Loss: 0.509642 | Penalized: 0.510662
2026-05-03 01:51:48 | INFO | Alternating low-rank iter 200 | Loss: 0.507743 | Penalized: 0.509410
2026-05-03 01:51:58 | INFO | Alternating low-rank iter 300 | Loss: 0.507027 | Penalized: 0.509071
