unit_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,0.10104166666666667,0.1643028992694083,-0.1375,0.11666666666666667,0.36875,16
1,0.046875000000000014,0.17372739161462772,-0.1875,-0.008333333333333335,0.425,16
2,0.08020833333333333,0.09264979425233495,-0.05,0.06666666666666667,0.2520833333333333,16
3,0.12187500000000001,0.10286161651839706,-0.016666666666666666,0.09166666666666667,0.30624999999999997,16
4,0.05520833333333333,0.08030297446753348,-0.07708333333333334,0.04166666666666667,0.19166666666666668,16
5,-0.03333333333333333,0.08799463367476199,-0.17708333333333331,-0.03333333333333334,0.11458333333333333,16
6,-0.012500000000000002,0.13559283412727482,-0.2,0.0,0.20416666666666666,16
7,-0.009375000000000001,0.13806308315605426,-0.23333333333333334,-0.016666666666666666,0.21875,16
8,0.140625,0.0786096081030246,-0.027083333333333334,0.15833333333333333,0.25416666666666665,16
9,0.11458333333333334,0.07497105923102743,-0.010416666666666666,0.10833333333333334,0.24375,16
10,0.051041666666666666,0.10581508208767888,-0.17916666666666667,0.075,0.17083333333333334,16
11,-0.06875,0.11545125835414509,-0.28541666666666665,-0.058333333333333334,0.09791666666666667,16
12,0.06875,0.0975169144872371,-0.05416666666666667,0.04166666666666667,0.26458333333333334,16
13,-0.06666666666666667,0.08333333333333333,-0.17708333333333331,-0.08333333333333334,0.08125,16
14,0.17291666666666666,0.13980082558173013,-0.09166666666666667,0.21666666666666667,0.35416666666666663,16
15,0.14583333333333334,0.09344858955002418,0.018750000000000003,0.11666666666666667,0.3,16
16,0.02291666666666666,0.10271910863017542,-0.1375,0.025,0.18333333333333332,16
17,0.06979166666666667,0.08960150009594953,-0.07708333333333334,0.06666666666666667,0.19375,16
18,-0.0031250000000000028,0.11444594035564953,-0.20208333333333334,0.016666666666666666,0.15833333333333333,16
19,0.04479166666666667,0.11035277239380983,-0.18125,0.06666666666666667,0.20416666666666666,16
20,0.04895833333333334,0.10145961669277312,-0.12708333333333333,0.075,0.19791666666666666,16
21,0.10208333333333333,0.09822646028438568,-0.027083333333333334,0.09166666666666667,0.2604166666666667,16
22,-0.04479166666666666,0.0940446757752222,-0.18125,-0.05,0.13958333333333334,16
23,-0.003125000000000001,0.1377168429039979,-0.21666666666666667,-0.025,0.20416666666666666,16
24,-0.04479166666666667,0.1050328569623176,-0.19375,-0.06666666666666667,0.15416666666666667,16
25,0.040624999999999994,0.0885784237429058,-0.09791666666666667,0.041666666666666664,0.17708333333333331,16
26,0.08437499999999999,0.09061302602888345,-0.04791666666666666,0.09166666666666667,0.24166666666666667,16
27,0.090625,0.10928567781278568,-0.12708333333333333,0.09166666666666667,0.2375,16
28,0.04791666666666666,0.09769478406411129,-0.09999999999999999,0.03333333333333333,0.2583333333333333,16
29,-0.002083333333333326,0.1344839674459376,-0.20833333333333334,-0.016666666666666666,0.22916666666666666,16
30,0.024999999999999998,0.0973610120462327,-0.1625,0.03333333333333333,0.16458333333333333,16
31,0.014583333333333332,0.08856004711180118,-0.13125,0.016666666666666666,0.15833333333333333,16
32,0.07604166666666667,0.10407808733777196,-0.09166666666666667,0.075,0.225,16
33,0.12395833333333334,0.10256582405406241,-0.0875,0.13333333333333333,0.29375,16
34,0.07291666666666666,0.10169996039549103,-0.08125,0.06666666666666667,0.28125,16
35,0.02395833333333334,0.17430105959230427,-0.24583333333333332,0.05,0.275,16
36,-0.041666666666666664,0.08498365855987976,-0.15,-0.058333333333333334,0.11041666666666666,16
37,0.09479166666666666,0.10569195773830455,-0.07708333333333334,0.09166666666666667,0.29791666666666666,16
38,0.05416666666666666,0.1211203487812386,-0.11666666666666667,0.058333333333333334,0.26458333333333334,16
39,0.06562499999999999,0.10349261078024416,-0.10833333333333334,0.08333333333333334,0.21875,16
40,-0.08020833333333333,0.11625205344661897,-0.2833333333333333,-0.06666666666666668,0.06666666666666667,16
41,0.08125000000000002,0.11240350800180175,-0.15,0.10833333333333334,0.22708333333333333,16
42,0.023958333333333335,0.11318752109024896,-0.11041666666666666,-0.008333333333333333,0.26666666666666666,16
43,-0.06979166666666667,0.05211457396395412,-0.18125,-0.05,-0.0125,16
44,-0.028125,0.12271788304662219,-0.23958333333333331,-0.058333333333333334,0.20833333333333334,16
45,-0.020833333333333332,0.08730136183232068,-0.14791666666666667,-0.04166666666666667,0.13541666666666666,16
46,0.10729166666666667,0.0812166063855033,-0.010416666666666666,0.10833333333333334,0.2520833333333333,16
47,0.053125,0.10124549887114323,-0.16666666666666666,0.06666666666666667,0.18333333333333332,16
48,0.07395833333333333,0.07216126567549164,-0.043750000000000004,0.075,0.19375,16
49,-0.0052083333333333304,0.0730578989379124,-0.125,-0.008333333333333333,0.11041666666666666,16
50,-0.07916666666666666,0.08710227066819529,-0.26666666666666666,-0.075,0.043750000000000004,16
51,0.027083333333333334,0.07924886084004264,-0.09375,0.04166666666666667,0.16875,16
52,-0.09375,0.09733871988519723,-0.2895833333333333,-0.1,0.06041666666666667,16
53,-0.08125,0.07380412326632646,-0.19791666666666666,-0.1,0.05,16
54,-0.03229166666666667,0.09213304653537127,-0.16666666666666666,-0.05,0.14166666666666666,16
55,0.046875,0.11535253181973174,-0.12708333333333333,0.058333333333333334,0.2375,16
56,-0.042708333333333334,0.13293805339956904,-0.33333333333333337,-0.03333333333333334,0.12083333333333333,16
57,-0.05520833333333333,0.11035277239380985,-0.26041666666666663,-0.06666666666666667,0.1,16
58,-0.004166666666666667,0.08848650242331375,-0.15833333333333333,0.0,0.14583333333333331,16
59,0.08020833333333333,0.12321203917321644,-0.1375,0.09166666666666667,0.2708333333333333,16
60,0.051041666666666666,0.15051632778723892,-0.26666666666666666,0.10833333333333334,0.25,16
61,0.013541666666666665,0.1014168292932139,-0.16666666666666666,0.008333333333333333,0.16041666666666665,16
62,0.09791666666666667,0.11037735149124671,-0.10625,0.09166666666666667,0.29791666666666666,16
63,0.02291666666666667,0.08556896990797021,-0.11875,0.025,0.18125,16
64,0.03854166666666667,0.08492618322532941,-0.13333333333333333,0.03333333333333333,0.14375,16
65,-0.03854166666666666,0.10651009830840767,-0.21458333333333332,-0.025,0.12083333333333333,16
66,0.115625,0.08589171760290848,-0.0375,0.125,0.2375,16
67,-0.02291666666666667,0.08914622039722778,-0.17708333333333331,-0.03333333333333334,0.14166666666666666,16
68,-0.1,0.1050793351076541,-0.26666666666666666,-0.1,0.07083333333333333,16
69,-0.121875,0.08754339201853621,-0.24791666666666667,-0.15,0.04791666666666666,16
70,-0.12916666666666665,0.12576156893988807,-0.30416666666666664,-0.15833333333333333,0.06666666666666667,16
71,-0.019791666666666666,0.08664638184085421,-0.16041666666666665,-0.016666666666666666,0.11666666666666667,16
72,-0.028124999999999997,0.13803164265848608,-0.26458333333333334,-0.05,0.20416666666666666,16
