statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.01734924518911745,0.003039643403727575,-0.024005336208803362,-0.01611092678610927,-0.013946720858217208,16
post_intervention_mean_magnetization,-0.028648358940329743,0.003663052217401076,-0.03393777755091624,-0.028998009289980094,-0.022242356183962024,16
