statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.1391,0.006238685759036113,0.132508,0.13824,0.150586,8
post_intervention_mean_magnetization,0.1391,0.006238685759036113,0.132508,0.13824,0.150586,8
