statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.15842,0.0042295626251422315,0.152524,0.15776,0.16426600000000002,8
post_intervention_mean_magnetization,0.15842,0.0042295626251422315,0.152524,0.15776,0.16426600000000002,8
