statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.27073367762038025,0.0018828635577334079,0.2679047055768732,0.27041343296500386,0.2735407230027985,8
post_intervention_mean_magnetization,,,,,,0
