experiment_name,experiment_slug,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,candidate_name,candidate_slug,candidate_index,optimizer_mode,cv_fold_id,num_training_slots,num_validation_slots,num_post_s_validation_slots,fit_path,status,fit_loss,validation_loss,validation_brier_score,validation_ece,post_s_validation_loss,post_s_validation_brier_score,post_s_validation_ece,validation_mean_magnetization_abs_diff,validation_observed_mean_magnetization,validation_sampled_mean_magnetization_mean,post_s_validation_mean_magnetization_abs_diff,post_s_validation_observed_mean_magnetization,post_s_validation_sampled_mean_magnetization_mean
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0002/fold_4,completed,0.46706692249319637,0.6201773040177463,0.201109560121952,0.06490136023508132,0.6201773040177463,0.201109560121952,0.06490136023508132,0.006039415130324223,-0.01080737444373808,-0.004767959313413858,0.006039415130324223,-0.01080737444373808,-0.004767959313413858
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0002/fold_5,completed,0.46387235038510205,0.6212414308620703,0.2045030520716644,0.06709856905159767,0.6212414308620703,0.2045030520716644,0.06709856905159767,0.012039097266369994,0.009535918626827717,-0.002503178639542276,0.012039097266369994,0.009535918626827717,-0.002503178639542276
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0002/fold_6,completed,0.4597567861939163,0.6585587145140708,0.21485628809104798,0.08949849943134684,0.6585587145140708,0.21485628809104798,0.08949849943134684,0.028702229299363058,-0.015286624203821656,0.013415605095541402,0.028702229299363058,-0.015286624203821656,0.013415605095541402
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0002/fold_7,completed,0.4590149326926407,0.627729995617033,0.20378594151721163,0.0672525983386267,0.627729995617033,0.20378594151721163,0.0672525983386267,0.00839968152866242,-0.01337579617834395,-0.004976114649681529,0.00839968152866242,-0.01337579617834395,-0.004976114649681529
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_1,completed,0.4671055684519832,0.6043390166528948,0.20037587965160658,0.06104155602643579,0.6043390166528948,0.20037587965160658,0.06104155602643579,0.03264331210191083,0.021019108280254776,-0.011624203821656052,0.03264331210191083,0.021019108280254776,-0.011624203821656052
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_2,completed,0.47406725093696417,0.6038830527696278,0.20438348897571454,0.06359702480812102,0.6038830527696278,0.20438348897571454,0.06359702480812102,0.00668364099299809,0.005728835136855506,-0.0009548058561425845,0.00668364099299809,0.005728835136855506,-0.0009548058561425845
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_3,completed,0.46486297054854403,0.619833913427893,0.20713067214252004,0.07156938202598585,0.619833913427893,0.20713067214252004,0.07156938202598585,0.014065479974570885,0.0,-0.014065479974570885,0.014065479974570885,0.0,-0.014065479974570885
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_4,completed,0.47117479854234723,0.5978760421088212,0.19870282622836036,0.05529892223493562,0.5978760421088212,0.19870282622836036,0.05529892223493562,0.006675143038779403,-0.01080737444373808,-0.004132231404958678,0.006675143038779403,-0.01080737444373808,-0.004132231404958678
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_5,completed,0.4676970896899588,0.5999965794712153,0.2015626976465883,0.057013203645147024,0.5999965794712153,0.2015626976465883,0.057013203645147024,0.011363636363636362,0.009535918626827717,-0.0018277177368086453,0.011363636363636362,0.009535918626827717,-0.0018277177368086453
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_6,completed,0.46418270187435207,0.6320695952029503,0.21190492795968704,0.07866522545869578,0.6320695952029503,0.21190492795968704,0.07866522545869578,0.029020700636942676,-0.015286624203821656,0.01373407643312102,0.029020700636942676,-0.015286624203821656,0.01373407643312102
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_7,completed,0.4633932571542754,0.6050827704160573,0.2013239495599617,0.06036743877945626,0.6050827704160573,0.2013239495599617,0.06036743877945626,0.008837579617834395,-0.01337579617834395,-0.004538216560509555,0.008837579617834395,-0.01337579617834395,-0.004538216560509555
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_1,completed,0.48560021463555225,0.5736503795375427,0.1951900503325679,0.026768502909207858,0.5736503795375427,0.1951900503325679,0.026768502909207858,0.027945859872611466,0.021019108280254776,-0.006926751592356688,0.027945859872611466,0.021019108280254776,-0.006926751592356688
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_2,completed,0.49133019207089085,0.5800271993994911,0.19883151458595147,0.026152539715345927,0.5800271993994911,0.19883151458595147,0.026152539715345927,0.0016311266709102485,0.005728835136855506,0.0040977084659452575,0.0016311266709102485,0.005728835136855506,0.0040977084659452575
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_3,completed,0.48473007240967697,0.5829918397675525,0.1996685681453817,0.03387396877636193,0.5829918397675525,0.1996685681453817,0.03387396877636193,0.00913858868404323,0.0,-0.00913858868404323,0.00913858868404323,0.0,-0.00913858868404323
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_4,completed,0.48954308596931917,0.5717551000831761,0.19449824603379454,0.02141931789409104,0.5717551000831761,0.19449824603379454,0.02141931789409104,0.0030197075651621115,-0.01080737444373808,-0.007787666878575969,0.0030197075651621115,-0.01080737444373808,-0.007787666878575969
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_5,completed,0.48592942614149387,0.573252204158158,0.19558477278154246,0.02677827215764013,0.573252204158158,0.19558477278154246,0.02677827215764013,0.008145263827082009,0.009535918626827717,0.0013906547997457083,0.008145263827082009,0.009535918626827717,0.0013906547997457083
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_6,completed,0.48378479229663296,0.5932281193221302,0.20411689420203452,0.04471690044169318,0.5932281193221302,0.20411689420203452,0.04471690044169318,0.027388535031847135,-0.015286624203821656,0.012101910828025478,0.027388535031847135,-0.015286624203821656,0.012101910828025478
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_7,completed,0.4830211786382658,0.5738460486672726,0.19571486384789188,0.029419419345515094,0.5738460486672726,0.19571486384789188,0.029419419345515094,0.00871815286624204,-0.01337579617834395,-0.004657643312101911,0.00871815286624204,-0.01337579617834395,-0.004657643312101911
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_1,completed,0.5019888950715855,0.5718895675818804,0.1949026352222397,0.017797902435201626,0.5718895675818804,0.1949026352222397,0.017797902435201626,0.0241640127388535,0.021019108280254776,-0.0031449044585987263,0.0241640127388535,0.021019108280254776,-0.0031449044585987263
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_2,completed,0.506879264816216,0.5783116358120329,0.19808873567560017,0.01340095009311635,0.5783116358120329,0.19808873567560017,0.01340095009311635,0.0029042011457670264,0.005728835136855506,0.0028246339910884795,0.0029042011457670264,0.005728835136855506,0.0028246339910884795
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_3,completed,0.5016694643629959,0.5777470078980743,0.1978091952400098,0.01869906403256678,0.5777470078980743,0.1978091952400098,0.01869906403256678,0.006834075015893198,0.0,-0.006834075015893198,0.006834075015893198,0.0,-0.006834075015893198
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_4,completed,0.5053375269695232,0.5719093183449302,0.19480239917387443,0.018335485491037792,0.5719093183449302,0.19480239917387443,0.018335485491037792,0.0025031786395422768,-0.01080737444373808,-0.008304195804195804,0.0025031786395422768,-0.01080737444373808,-0.008304195804195804
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_5,completed,0.5020679467701273,0.5723924894130688,0.1951879883565352,0.01105369077227663,0.5723924894130688,0.1951879883565352,0.01105369077227663,0.010092180546726,0.009535918626827717,-0.0005562619198982831,0.010092180546726,0.009535918626827717,-0.0005562619198982831
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_6,completed,0.50054422777294,0.586974160908463,0.20199027893211455,0.023793075299029708,0.586974160908463,0.20199027893211455,0.023793075299029708,0.028503184713375797,-0.015286624203821656,0.01321656050955414,0.028503184713375797,-0.015286624203821656,0.01321656050955414
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_7,completed,0.49982012580054586,0.5712107747011914,0.1948990180386486,0.021232293798056835,0.5712107747011914,0.1948990180386486,0.021232293798056835,0.009195859872611465,-0.01337579617834395,-0.004179936305732485,0.009195859872611465,-0.01337579617834395,-0.004179936305732485
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_1,completed,0.5667884906801052,0.6002526413878186,0.20627084947291915,0.046690313059405644,0.6002526413878186,0.20627084947291915,0.046690313059405644,0.021377388535031846,0.021019108280254776,-0.00035828025477707085,0.021377388535031846,0.021019108280254776,-0.00035828025477707085
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_2,completed,0.5694444691860004,0.6034359067685102,0.20781759150050508,0.05345491846444478,0.6034359067685102,0.20781759150050508,0.05345491846444478,0.006246021642266073,0.005728835136855506,-0.0005171865054105666,0.006246021642266073,0.005728835136855506,-0.0005171865054105666
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_3,completed,0.5671415920221932,0.5990354969649598,0.20582219299754997,0.050244444924351386,0.5990354969649598,0.20582219299754997,0.050244444924351386,0.00015893197711379543,0.0,-0.00015893197711379543,0.00015893197711379543,0.0,-0.00015893197711379543
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_4,completed,0.567621066246528,0.6008535489449363,0.20664316420103554,0.040401732141966386,0.6008535489449363,0.20664316420103554,0.040401732141966386,0.000993324856961221,-0.01080737444373808,-0.00981404958677686,0.000993324856961221,-0.01080737444373808,-0.00981404958677686
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_5,completed,0.5661965178093019,0.6007040251583262,0.20648844452495255,0.05114431826830057,0.6007040251583262,0.20648844452495255,0.05114431826830057,0.012595359186268276,0.009535918626827717,-0.003059440559440559,0.012595359186268276,0.009535918626827717,-0.003059440559440559
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_6,completed,0.566027043809044,0.6037870467471612,0.20811848820092332,0.041771464871305015,0.6037870467471612,0.20811848820092332,0.041771464871305015,0.027388535031847135,-0.015286624203821656,0.012101910828025478,0.027388535031847135,-0.015286624203821656,0.012101910828025478
interference_confounding_beta_020_xi_080,interference_confounding_beta_020_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_020_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_7,completed,0.5653302795436815,0.5963920142880382,0.2047224614249195,0.045355424344875654,0.5963920142880382,0.2047224614249195,0.045355424344875654,0.014848726114649682,-0.01337579617834395,0.0014729299363057326,0.014848726114649682,-0.01337579617834395,0.0014729299363057326
