experiment_name,experiment_slug,experiment_path,execution_mode,search_name,search_slug,split_source,outer_num_folds,test_fold_id,output_path,best_candidate_name,best_candidate_slug,weighted_mean_validation_loss,mean_fold_validation_loss,weighted_mean_validation_brier_score,mean_fold_validation_brier_score,standard_error_fold_validation_brier_score,weighted_mean_validation_ece,mean_fold_validation_ece,weighted_mean_validation_mean_magnetization_abs_diff,mean_fold_validation_mean_magnetization_abs_diff,standard_error_fold_validation_mean_magnetization_abs_diff,total_validation_slots,weighted_mean_post_s_validation_loss,mean_fold_post_s_validation_loss,weighted_mean_post_s_validation_brier_score,mean_fold_post_s_validation_brier_score,standard_error_fold_post_s_validation_brier_score,weighted_mean_post_s_validation_ece,mean_fold_post_s_validation_ece,weighted_mean_post_s_validation_mean_magnetization_abs_diff,mean_fold_post_s_validation_mean_magnetization_abs_diff,standard_error_fold_post_s_validation_mean_magnetization_abs_diff,total_post_s_validation_slots,status
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r5_c1_v2/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,cv,xi_zero,xi_zero,cv_folds,5,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/HybridExperiments_r5_c1_v2/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/cv_runs/xi_zero,xi_zero__candidate_0006,xi_zero_candidate_0006,0.5995437576740689,0.5995434805522244,0.20704667598160967,0.2070466058399845,0.0006069240436056013,0.012670160868698491,0.012670208733603241,0.026790117068359886,0.02678894829370742,0.004739934238045696,328526,0.5943129709961573,0.594324311939117,0.20399722498242265,0.20400207668188672,0.0008113261239567786,0.019340079667341237,0.019284318088525463,0.04644786080259336,0.0462518802983607,0.014045950441272192,183854,completed
